ID,Prob1
162, 0.33
163, 0.34
164, 0.68
165, 0.20
166, 0.27
167, 0.21
168, 0.31
169, 0.23
170, 0.46
171, 0.43
172, 0.31
173, 0.34
174, 0.28
175, 0.22
176, 0.67
177, 0.21
178, 0.33
179, 0.23
180, 0.65
181, 0.14
182, 0.39
183, 0.26
184, 0.24
185, 0.21
186, 0.42
187, 0.17
188, 0.34
189, 0.18
190, 0.23
191, 0.47
192, 0.33
193, 0.45
194, 0.31
195, 0.37
196, 0.24
197, 0.32
198, 0.60
199, 0.41
200, 0.15
201, 0.36
202, 0.17
203, 0.38
204, 0.25
205, 0.15
206, 0.24
207, 0.17
208, 0.26
209, 0.33
210, 0.68
211, 0.32
212, 0.58
213, 0.10
214, 0.27
215, 0.14
216, 0.54
217, 0.50
218, 0.45
219, 0.65
220, 0.40
221, 0.21
222, 0.71
223, 0.54
224, 0.44
225, 0.24
226, 0.78
227, 0.49
228, 0.40
229, 0.17
230, 0.59
231, 0.70
232, 0.26
233, 0.14
234, 0.20
235, 0.32
236, 0.21
237, 0.09
238, 0.23
239, 0.29
240, 0.16
241, 0.14
242, 0.32
243, 0.69
244, 0.15
245, 0.46
246, 0.57
247, 0.31
248, 0.35
249, 0.47
250, 0.34
251, 0.63
252, 0.24
253, 0.12
254, 0.27
255, 0.28
256, 0.80
257, 0.15
258, 0.47
259, 0.78
260, 0.27
261, 0.25
262, 0.34
263, 0.27
264, 0.43
265, 0.12
266, 0.20
267, 0.22
268, 0.33
269, 0.08
270, 0.18
271, 0.42
272, 0.34
273, 0.31
274, 0.42
275, 0.37
276, 0.25
277, 0.30
278, 0.41
279, 0.45
280, 0.23
281, 0.32
282, 0.38
283, 0.25
284, 0.41
285, 0.46
286, 0.24
287, 0.19
288, 0.10
289, 0.23
290, 0.66
291, 0.22
292, 0.25
293, 0.25
294, 0.32
295, 0.35
296, 0.32
297, 0.32
298, 0.70
299, 0.44
300, 0.18
301, 0.17
302, 0.46
303, 0.39
304, 0.22
305, 0.14
306, 0.16
307, 0.19
308, 0.23
309, 0.28
310, 0.25
311, 0.38
312, 0.25
313, 0.33
314, 0.61
315, 0.42
316, 0.21
317, 0.25
318, 0.28
319, 0.50
320, 0.21
321, 0.26
322, 0.14
323, 0.27
324, 0.17
325, 0.20
326, 0.25
327, 0.32
328, 0.36
329, 0.41
330, 0.74
331, 0.23
332, 0.42
333, 0.18
334, 0.45
335, 0.33
336, 0.28
337, 0.32
338, 0.31
339, 0.26
340, 0.50
341, 0.22
342, 0.28
343, 0.27
344, 0.14
345, 0.27
346, 0.20
347, 0.16
348, 0.29
349, 0.07
350, 0.39
351, 0.27
352, 0.31
353, 0.28
354, 0.21
355, 0.23
356, 0.52
357, 0.44
358, 0.33
359, 0.12
360, 0.30
361, 0.43
362, 0.26
363, 0.19
364, 0.17
365, 0.72
366, 0.17
367, 0.34
368, 0.31
369, 0.52
370, 0.51
371, 0.29
372, 0.50
373, 0.35
374, 0.38
375, 0.42
376, 0.66
377, 0.34
378, 0.18
379, 0.26
380, 0.67
381, 0.19
382, 0.27
383, 0.23
384, 0.49
385, 0.19
386, 0.21
387, 0.25
388, 0.23
389, 0.54
390, 0.41
391, 0.19
392, 0.30
393, 0.35
394, 0.42
395, 0.20
396, 0.30
397, 0.10
398, 0.33
399, 0.22
400, 0.30
401, 0.43
402, 0.50
403, 0.18
404, 0.39
405, 0.29
406, 0.24
407, 0.28
408, 0.29
409, 0.42
410, 0.27
411, 0.34
412, 0.30
413, 0.52
414, 0.25
415, 0.33
416, 0.19
417, 0.44
418, 0.12
419, 0.33
420, 0.61
421, 0.62
422, 0.32
423, 0.27
424, 0.31
425, 0.25
426, 0.33
427, 0.18
428, 0.31
429, 0.70
430, 0.33
431, 0.78
432, 0.17
433, 0.50
434, 0.19
435, 0.18
436, 0.56
437, 0.34
438, 0.65
439, 0.30
440, 0.20
441, 0.26
442, 0.27
443, 0.34
444, 0.29
445, 0.28
446, 0.30
447, 0.13
448, 0.20
449, 0.22
450, 0.90
451, 0.12
452, 0.26
453, 0.69
454, 0.33
455, 0.69
456, 0.41
457, 0.33
458, 0.19
459, 0.29
460, 0.23
461, 0.33
462, 0.19
463, 0.67
464, 0.16
465, 0.24
466, 0.71
467, 0.45
468, 0.25
469, 0.22
470, 0.38
471, 0.19
472, 0.34
473, 0.39
474, 0.27
475, 0.15
476, 0.17
477, 0.20
478, 0.28
479, 0.36
480, 0.20
481, 0.14
482, 0.16
483, 0.36
484, 0.63
485, 0.70
486, 0.27
487, 0.37
488, 0.32
489, 0.23
490, 0.15
491, 0.36
492, 0.23
493, 0.26
494, 0.18
495, 0.31
496, 0.43
497, 0.31
498, 0.71
499, 0.27
500, 0.21
501, 0.25
502, 0.78
503, 0.36
504, 0.26
505, 0.43
506, 0.25
507, 0.53
508, 0.22
509, 0.14
510, 0.14
511, 0.35
512, 0.19
513, 0.84
514, 0.20
515, 0.41
516, 0.35
517, 0.42
518, 0.77
519, 0.29
520, 0.25
521, 0.80
522, 0.31
523, 0.32
524, 0.37
525, 0.64
526, 0.72
527, 0.42
528, 0.17
529, 0.16
530, 0.23
531, 0.14
532, 0.14
533, 0.22
534, 0.45
535, 0.26
536, 0.41
537, 0.24
538, 0.31
539, 0.51
540, 0.28
541, 0.41
542, 0.25
543, 0.62
544, 0.20
545, 0.64
546, 0.28
547, 0.24
548, 0.15
549, 0.39
550, 0.20
551, 0.20
552, 0.32
553, 0.32
554, 0.27
555, 0.24
556, 0.49
557, 0.41
558, 0.31
559, 0.78
560, 0.24
561, 0.21
562, 0.10
563, 0.20
564, 0.52
565, 0.19
566, 0.27
567, 0.20
568, 0.43
569, 0.78
570, 0.14
571, 0.51
572, 0.08
573, 0.28
574, 0.63
575, 0.37
576, 0.29
577, 0.17
578, 0.12
579, 0.19
580, 0.32
581, 0.49
582, 0.34
583, 0.24
584, 0.23
585, 0.16
586, 0.15
587, 0.20
588, 0.46
589, 0.28
590, 0.81
591, 0.22
592, 0.29
593, 0.49
594, 0.49
595, 0.15
596, 0.39
597, 0.45
598, 0.20
599, 0.61
600, 0.41
601, 0.44
602, 0.29
603, 0.29
604, 0.36
605, 0.29
606, 0.28
607, 0.25
608, 0.37
609, 0.42
610, 0.44
611, 0.42
612, 0.31
613, 0.21
614, 0.42
615, 0.45
616, 0.60
617, 0.34
618, 0.80
619, 0.11
620, 0.27
621, 0.17
622, 0.65
623, 0.44
624, 0.19
625, 0.34
626, 0.04
627, 0.42
628, 0.27
629, 0.41
630, 0.18
631, 0.18
632, 0.59
633, 0.43
634, 0.54
635, 0.40
636, 0.68
637, 0.52
638, 0.11
639, 0.36
640, 0.05
641, 0.25
642, 0.38
643, 0.17
644, 0.27
645, 0.56
646, 0.33
647, 0.31
648, 0.18
649, 0.34
650, 0.35
651, 0.26
652, 0.45
653, 0.26
654, 0.52
655, 0.43
656, 0.33
657, 0.42
658, 0.04
659, 0.46
660, 0.59
661, 0.26
662, 0.27
663, 0.16
664, 0.38
665, 0.29
666, 0.37
667, 0.20
668, 0.31
669, 0.35
670, 0.29
671, 0.35
672, 0.38
673, 0.33
674, 0.23
675, 0.24
676, 0.44
677, 0.22
678, 0.19
679, 0.48
680, 0.31
681, 0.32
682, 0.23
683, 0.21
684, 0.16
685, 0.43
686, 0.11
687, 0.16
688, 0.32
689, 0.20
690, 0.13
691, 0.70
692, 0.31
693, 0.30
694, 0.33
695, 0.32
696, 0.21
697, 0.24
698, 0.83
699, 0.12
700, 0.35
701, 0.28
702, 0.69
703, 0.53
704, 0.31
705, 0.51
706, 0.31
707, 0.15
708, 0.55
709, 0.41
710, 0.64
711, 0.34
712, 0.27
713, 0.31
714, 0.21
715, 0.35
716, 0.60
717, 0.66
718, 0.42
719, 0.56
720, 0.47
721, 0.21
722, 0.29
723, 0.23
724, 0.22
725, 0.28
726, 0.36
727, 0.27
728, 0.31
729, 0.21
730, 0.17
731, 0.64
732, 0.54
733, 0.21
734, 0.36
735, 0.48
736, 0.27
737, 0.19
738, 0.49
739, 0.53
740, 0.31
741, 0.25
742, 0.54
743, 0.38
744, 0.30
745, 0.34
746, 0.56
747, 0.24
748, 0.33
749, 0.40
750, 0.18
751, 0.41
752, 0.19
753, 0.33
754, 0.31
755, 0.40
756, 0.42
757, 0.81
758, 0.40
759, 0.11
760, 0.59
761, 0.20
762, 0.30
763, 0.69
764, 0.23
765, 0.32
766, 0.72
767, 0.18
768, 0.36
769, 0.21
770, 0.34
771, 0.43
772, 0.27
773, 0.24
774, 0.51
775, 0.32
776, 0.47
777, 0.38
778, 0.33
779, 0.16
780, 0.68
781, 0.52
782, 0.39
783, 0.27
784, 0.30
785, 0.24
786, 0.29
787, 0.22
788, 0.19
789, 0.29
790, 0.25
791, 0.45
792, 0.19
793, 0.51
794, 0.28
795, 0.37
796, 0.29
797, 0.39
798, 0.27
799, 0.24
800, 0.55
801, 0.22
802, 0.59
803, 0.27
804, 0.60
805, 0.36
806, 0.35
807, 0.16
808, 0.38
809, 0.36
810, 0.32
811, 0.67
812, 0.30
813, 0.23
814, 0.28
815, 0.31
816, 0.27
817, 0.19
818, 0.37
819, 0.16
820, 0.82
821, 0.18
822, 0.17
823, 0.10
824, 0.26
825, 0.18
826, 0.08
827, 0.32
828, 0.31
829, 0.26
830, 0.20
831, 0.18
832, 0.65
833, 0.37
834, 0.38
835, 0.60
836, 0.33
837, 0.19
838, 0.28
839, 0.22
840, 0.14
841, 0.34
842, 0.15
843, 0.23
844, 0.53
845, 0.71
846, 0.35
847, 0.47
848, 0.23
849, 0.21
850, 0.38
851, 0.21
852, 0.38
853, 0.66
854, 0.08
855, 0.29
856, 0.23
857, 0.18
858, 0.23
859, 0.18
860, 0.16
861, 0.55
862, 0.28
863, 0.13
864, 0.21
865, 0.29
866, 0.15
867, 0.23
868, 0.21
869, 0.19
870, 0.26
871, 0.24
872, 0.77
873, 0.57
874, 0.21
875, 0.47
876, 0.17
877, 0.32
878, 0.29
879, 0.18
880, 0.18
881, 0.52
882, 0.25
883, 0.15
884, 0.32
885, 0.84
886, 0.43
887, 0.14
888, 0.71
889, 0.46
890, 0.84
891, 0.21
892, 0.15
893, 0.16
894, 0.04
895, 0.81
896, 0.45
897, 0.26
898, 0.51
899, 0.33
900, 0.37
901, 0.30
902, 0.23
903, 0.67
904, 0.35
905, 0.19
906, 0.68
907, 0.70
908, 0.32
909, 0.31
910, 0.27
911, 0.23
912, 0.32
913, 0.40
914, 0.74
915, 0.18
916, 0.37
917, 0.17
918, 0.24
919, 0.22
920, 0.32
921, 0.32
922, 0.48
923, 0.22
924, 0.31
925, 0.15
926, 0.17
927, 0.50
928, 0.27
929, 0.22
930, 0.47
931, 0.19
932, 0.28
933, 0.33
934, 0.34
935, 0.38
936, 0.34
937, 0.37
938, 0.61
939, 0.33
940, 0.48
941, 0.31
942, 0.35
943, 0.22
944, 0.15
945, 0.16
946, 0.79
947, 0.69
948, 0.64
949, 0.21
950, 0.61
951, 0.40
952, 0.75
953, 0.36
954, 0.21
955, 0.72
956, 0.21
957, 0.63
958, 0.36
959, 0.33
960, 0.45
961, 0.31
962, 0.18
963, 0.30
964, 0.40
965, 0.33
966, 0.27
967, 0.40
968, 0.20
969, 0.27
970, 0.40
971, 0.31
972, 0.17
973, 0.38
974, 0.48
975, 0.24
976, 0.28
977, 0.29
978, 0.31
979, 0.65
980, 0.27
981, 0.13
982, 0.23
983, 0.59
984, 0.36
985, 0.23
986, 0.36
987, 0.29
988, 0.61
989, 0.29
990, 0.74
991, 0.15
992, 0.33
993, 0.58
994, 0.36
995, 0.21
996, 0.29
997, 0.22
998, 0.66
999, 0.17
1000, 0.16
1001, 0.23
1002, 0.65
1003, 0.49
1004, 0.21
1005, 0.44
1006, 0.29
1007, 0.21
1008, 0.34
1009, 0.24
1010, 0.34
1011, 0.25
1012, 0.24
1013, 0.14
1014, 0.24
1015, 0.41
1016, 0.16
1017, 0.21
1018, 0.49
1019, 0.71
1020, 0.22
1021, 0.40
1022, 0.61
1023, 0.21
1024, 0.53
1025, 0.21
1026, 0.73
1027, 0.81
1028, 0.19
1029, 0.26
1030, 0.61
1031, 0.71
1032, 0.46
1033, 0.23
1034, 0.22
1035, 0.29
1036, 0.24
1037, 0.35
1038, 0.20
1039, 0.24
1040, 0.52
1041, 0.58
1042, 0.37
1043, 0.20
1044, 0.77
1045, 0.14
1046, 0.28
1047, 0.26
1048, 0.35
1049, 0.34
1050, 0.27
1051, 0.06
1052, 0.17
1053, 0.20
1054, 0.31
1055, 0.31
1056, 0.55
1057, 0.25
1058, 0.41
1059, 0.26
1060, 0.57
1061, 0.23
1062, 0.59
1063, 0.23
1064, 0.12
1065, 0.25
1066, 0.36
1067, 0.23
1068, 0.43
1069, 0.73
1070, 0.22
1071, 0.34
1072, 0.24
1073, 0.59
1074, 0.57
1075, 0.30
1076, 0.27
1077, 0.38
1078, 0.56
1079, 0.54
1080, 0.27
1081, 0.64
1082, 0.66
1083, 0.40
1084, 0.58
1085, 0.21
1086, 0.31
1087, 0.18
1088, 0.51
1089, 0.75
1090, 0.23
1091, 0.43
1092, 0.63
1093, 0.46
1094, 0.35
1095, 0.71
1096, 0.34
1097, 0.17
1098, 0.32
1099, 0.22
1100, 0.26
1101, 0.20
1102, 0.12
1103, 0.40
1104, 0.53
1105, 0.37
1106, 0.17
1107, 0.26
1108, 0.37
1109, 0.53
1110, 0.39
1111, 0.70
1112, 0.24
1113, 0.38
1114, 0.22
1115, 0.39
1116, 0.24
1117, 0.15
1118, 0.35
1119, 0.39
1120, 0.11
1121, 0.46
1122, 0.23
1123, 0.36
1124, 0.17
1125, 0.64
1126, 0.34
1127, 0.20
1128, 0.49
1129, 0.69
1130, 0.33
1131, 0.51
1132, 0.20
1133, 0.15
1134, 0.22
1135, 0.23
1136, 0.38
1137, 0.23
1138, 0.56
1139, 0.16
1140, 0.25
1141, 0.19
1142, 0.56
1143, 0.37
1144, 0.45
1145, 0.56
1146, 0.29
1147, 0.19
1148, 0.51
1149, 0.17
1150, 0.38
1151, 0.18
1152, 0.25
1153, 0.38
1154, 0.34
1155, 0.18
1156, 0.73
1157, 0.23
1158, 0.38
1159, 0.36
1160, 0.39
1161, 0.30
1162, 0.22
1163, 0.27
1164, 0.21
1165, 0.36
1166, 0.46
1167, 0.10
1168, 0.21
1169, 0.49
1170, 0.23
1171, 0.29
1172, 0.24
1173, 0.16
1174, 0.35
1175, 0.52
1176, 0.31
1177, 0.23
1178, 0.42
1179, 0.17
1180, 0.20
1181, 0.32
1182, 0.11
1183, 0.21
1184, 0.22
1185, 0.46
1186, 0.73
1187, 0.33
1188, 0.23
1189, 0.60
1190, 0.12
1191, 0.34
1192, 0.16
1193, 0.25
1194, 0.11
1195, 0.52
1196, 0.28
1197, 0.55
1198, 0.15
1199, 0.28
1200, 0.44
1201, 0.56
1202, 0.38
1203, 0.20
1204, 0.16
1205, 0.32
1206, 0.38
1207, 0.53
1208, 0.19
1209, 0.11
1210, 0.30
1211, 0.35
1212, 0.36
1213, 0.23
1214, 0.34
1215, 0.42
1216, 0.26
1217, 0.28
1218, 0.29
1219, 0.39
1220, 0.39
1221, 0.11
1222, 0.28
1223, 0.28
1224, 0.30
1225, 0.48
1226, 0.29
1227, 0.24
1228, 0.30
1229, 0.64
1230, 0.59
1231, 0.27
1232, 0.27
1233, 0.31
1234, 0.17
1235, 0.26
1236, 0.24
1237, 0.73
1238, 0.29
1239, 0.31
1240, 0.41
1241, 0.29
1242, 0.30
1243, 0.30
1244, 0.28
1245, 0.49
1246, 0.25
1247, 0.41
1248, 0.16
1249, 0.37
1250, 0.21
1251, 0.25
1252, 0.31
1253, 0.36
1254, 0.24
1255, 0.29
1256, 0.23
1257, 0.51
1258, 0.26
1259, 0.34
1260, 0.07
1261, 0.31
1262, 0.33
1263, 0.62
1264, 0.19
1265, 0.16
1266, 0.41
1267, 0.24
1268, 0.16
1269, 0.36
1270, 0.69
1271, 0.52
1272, 0.53
1273, 0.45
1274, 0.51
1275, 0.36
1276, 0.22
1277, 0.42
1278, 0.38
1279, 0.56
1280, 0.26
1281, 0.31
1282, 0.08
1283, 0.43
1284, 0.54
1285, 0.23
1286, 0.33
1287, 0.60
1288, 0.56
1289, 0.09
1290, 0.49
1291, 0.37
1292, 0.19
1293, 0.16
1294, 0.52
1295, 0.59
1296, 0.61
1297, 0.16
1298, 0.30
1299, 0.20
1300, 0.40
1301, 0.50
1302, 0.51
1303, 0.24
1304, 0.23
1305, 0.37
1306, 0.29
1307, 0.21
1308, 0.36
1309, 0.19
1310, 0.22
1311, 0.33
1312, 0.30
1313, 0.27
1314, 0.36
1315, 0.44
1316, 0.42
1317, 0.17
1318, 0.41
1319, 0.24
1320, 0.23
1321, 0.17
1322, 0.15
1323, 0.57
1324, 0.56
1325, 0.33
1326, 0.27
1327, 0.46
1328, 0.43
1329, 0.33
1330, 0.63
1331, 0.59
1332, 0.47
1333, 0.11
1334, 0.22
1335, 0.28
1336, 0.19
1337, 0.45
1338, 0.29
1339, 0.23
1340, 0.13
1341, 0.12
1342, 0.29
1343, 0.48
1344, 0.22
1345, 0.49
1346, 0.30
1347, 0.56
1348, 0.41
1349, 0.09
1350, 0.20
1351, 0.62
1352, 0.59
1353, 0.30
1354, 0.82
1355, 0.18
1356, 0.27
1357, 0.22
1358, 0.18
1359, 0.21
1360, 0.30
1361, 0.35
1362, 0.30
1363, 0.22
1364, 0.13
1365, 0.19
1366, 0.19
1367, 0.17
1368, 0.30
1369, 0.36
1370, 0.49
1371, 0.56
1372, 0.30
1373, 0.42
1374, 0.29
1375, 0.18
1376, 0.46
1377, 0.28
1378, 0.29
1379, 0.35
1380, 0.30
1381, 0.18
1382, 0.52
1383, 0.23
1384, 0.19
1385, 0.36
1386, 0.32
1387, 0.19
1388, 0.30
1389, 0.25
1390, 0.31
1391, 0.31
1392, 0.26
1393, 0.33
1394, 0.24
1395, 0.26
1396, 0.63
1397, 0.34
1398, 0.13
1399, 0.35
1400, 0.42
1401, 0.20
1402, 0.48
1403, 0.53
1404, 0.44
1405, 0.43
1406, 0.39
1407, 0.47
1408, 0.27
1409, 0.36
1410, 0.37
1411, 0.14
1412, 0.17
1413, 0.36
1414, 0.14
1415, 0.22
1416, 0.21
1417, 0.16
1418, 0.21
1419, 0.73
1420, 0.40
1421, 0.26
1422, 0.62
1423, 0.16
1424, 0.19
1425, 0.36
1426, 0.20
1427, 0.75
1428, 0.23
1429, 0.37
1430, 0.46
1431, 0.34
1432, 0.31
1433, 0.24
1434, 0.45
1435, 0.84
1436, 0.56
1437, 0.36
1438, 0.34
1439, 0.33
1440, 0.24
1441, 0.47
1442, 0.57
1443, 0.24
1444, 0.44
1445, 0.31
1446, 0.35
1447, 0.33
1448, 0.34
1449, 0.33
1450, 0.28
1451, 0.40
1452, 0.28
1453, 0.22
1454, 0.41
1455, 0.24
1456, 0.44
1457, 0.54
1458, 0.24
1459, 0.29
1460, 0.30
1461, 0.26
1462, 0.52
1463, 0.20
1464, 0.25
1465, 0.30
1466, 0.20
1467, 0.11
1468, 0.20
1469, 0.09
1470, 0.36
1471, 0.25
1472, 0.19
1473, 0.24
1474, 0.35
1475, 0.33
1476, 0.39
1477, 0.22
1478, 0.05
1479, 0.18
1480, 0.60
1481, 0.26
1482, 0.25
1483, 0.75
1484, 0.31
1485, 0.33
1486, 0.22
1487, 0.48
1488, 0.12
1489, 0.41
1490, 0.31
1491, 0.45
1492, 0.35
1493, 0.16
1494, 0.36
1495, 0.22
1496, 0.16
1497, 0.31
1498, 0.28
1499, 0.22
1500, 0.82
1501, 0.66
1502, 0.27
1503, 0.48
1504, 0.41
1505, 0.35
1506, 0.29
1507, 0.24
1508, 0.49
1509, 0.53
1510, 0.57
1511, 0.40
1512, 0.45
1513, 0.43
1514, 0.18
1515, 0.23
1516, 0.24
1517, 0.17
1518, 0.08
1519, 0.37
1520, 0.34
1521, 0.16
1522, 0.30
1523, 0.42
1524, 0.21
1525, 0.36
1526, 0.32
1527, 0.19
1528, 0.10
1529, 0.77
1530, 0.37
1531, 0.50
1532, 0.44
1533, 0.25
1534, 0.28
1535, 0.39
1536, 0.63
1537, 0.39
1538, 0.30
1539, 0.21
1540, 0.19
1541, 0.17
1542, 0.15
1543, 0.19
1544, 0.47
1545, 0.10
1546, 0.37
1547, 0.22
1548, 0.36
1549, 0.21
1550, 0.25
1551, 0.31
1552, 0.22
1553, 0.36
1554, 0.27
1555, 0.29
1556, 0.32
1557, 0.23
1558, 0.23
1559, 0.33
1560, 0.22
1561, 0.19
1562, 0.21
1563, 0.27
1564, 0.23
1565, 0.33
1566, 0.23
1567, 0.23
1568, 0.35
1569, 0.42
1570, 0.30
1571, 0.12
1572, 0.15
1573, 0.20
1574, 0.71
1575, 0.19
1576, 0.19
1577, 0.31
1578, 0.36
1579, 0.14
1580, 0.32
1581, 0.44
1582, 0.19
1583, 0.19
1584, 0.28
1585, 0.76
1586, 0.18
1587, 0.19
1588, 0.39
1589, 0.78
1590, 0.47
1591, 0.09
1592, 0.13
1593, 0.28
1594, 0.05
1595, 0.33
1596, 0.73
1597, 0.19
1598, 0.29
1599, 0.43
1600, 0.30
1601, 0.53
1602, 0.29
1603, 0.34
1604, 0.23
1605, 0.19
1606, 0.42
1607, 0.45
1608, 0.14
1609, 0.16
1610, 0.41
1611, 0.35
1612, 0.31
1613, 0.35
1614, 0.42
1615, 0.40
1616, 0.88
1617, 0.37
1618, 0.24
1619, 0.21
1620, 0.18
1621, 0.75
1622, 0.29
1623, 0.20
1624, 0.34
1625, 0.41
1626, 0.28
1627, 0.31
1628, 0.16
1629, 0.30
1630, 0.04
1631, 0.28
1632, 0.27
1633, 0.54
1634, 0.29
1635, 0.40
1636, 0.25
1637, 0.62
1638, 0.22
1639, 0.25
1640, 0.29
1641, 0.80
1642, 0.18
1643, 0.26
1644, 0.40
1645, 0.62
1646, 0.57
1647, 0.65
1648, 0.52
1649, 0.50
1650, 0.29
1651, 0.19
1652, 0.26
1653, 0.72
1654, 0.70
1655, 0.47
1656, 0.26
1657, 0.55
1658, 0.17
1659, 0.46
1660, 0.10
1661, 0.12
1662, 0.28
1663, 0.26
1664, 0.59
1665, 0.24
1666, 0.12
1667, 0.41
1668, 0.52
1669, 0.78
1670, 0.17
1671, 0.25
1672, 0.33
1673, 0.71
1674, 0.28
1675, 0.44
1676, 0.19
1677, 0.52
1678, 0.54
1679, 0.24
1680, 0.29
1681, 0.20
1682, 0.51
1683, 0.31
1684, 0.14
1685, 0.82
1686, 0.74
1687, 0.27
1688, 0.37
1689, 0.17
1690, 0.32
1691, 0.36
1692, 0.72
1693, 0.72
1694, 0.31
1695, 0.28
1696, 0.36
1697, 0.25
1698, 0.22
1699, 0.23
1700, 0.25
1701, 0.41
1702, 0.47
1703, 0.32
1704, 0.29
1705, 0.52
1706, 0.43
1707, 0.35
1708, 0.21
1709, 0.29
1710, 0.44
1711, 0.72
1712, 0.43
1713, 0.27
1714, 0.32
1715, 0.33
1716, 0.64
1717, 0.36
1718, 0.38
1719, 0.48
1720, 0.26
1721, 0.25
1722, 0.42
1723, 0.32
1724, 0.47
1725, 0.51
1726, 0.22
1727, 0.37
1728, 0.20
1729, 0.78
1730, 0.57
1731, 0.34
1732, 0.39
1733, 0.26
1734, 0.52
1735, 0.26
1736, 0.49
1737, 0.23
1738, 0.37
1739, 0.81
1740, 0.33
1741, 0.28
1742, 0.34
1743, 0.18
1744, 0.27
1745, 0.31
1746, 0.23
1747, 0.20
1748, 0.21
1749, 0.77
1750, 0.32
1751, 0.31
1752, 0.35
1753, 0.31
1754, 0.41
1755, 0.41
1756, 0.47
1757, 0.23
1758, 0.34
1759, 0.17
1760, 0.17
1761, 0.16
1762, 0.17
1763, 0.26
1764, 0.35
1765, 0.19
1766, 0.72
1767, 0.18
1768, 0.25
1769, 0.23
1770, 0.28
1771, 0.56
1772, 0.42
1773, 0.15
1774, 0.46
1775, 0.59
1776, 0.34
1777, 0.46
1778, 0.27
1779, 0.19
1780, 0.51
1781, 0.27
1782, 0.33
1783, 0.20
1784, 0.35
1785, 0.24
1786, 0.08
1787, 0.13
1788, 0.35
1789, 0.35
1790, 0.22
1791, 0.25
1792, 0.27
1793, 0.15
1794, 0.13
1795, 0.09
1796, 0.25
1797, 0.52
1798, 0.20
1799, 0.29
1800, 0.36
1801, 0.21
1802, 0.36
1803, 0.79
1804, 0.21
1805, 0.43
1806, 0.23
1807, 0.16
1808, 0.33
1809, 0.49
1810, 0.30
1811, 0.28
1812, 0.37
1813, 0.19
1814, 0.49
1815, 0.15
1816, 0.10
1817, 0.27
1818, 0.31
1819, 0.15
1820, 0.49
1821, 0.53
1822, 0.38
1823, 0.20
1824, 0.78
1825, 0.26
1826, 0.13
1827, 0.71
1828, 0.28
1829, 0.23
1830, 0.35
1831, 0.26
1832, 0.17
1833, 0.23
1834, 0.30
1835, 0.23
1836, 0.22
1837, 0.31
1838, 0.46
1839, 0.72
1840, 0.24
1841, 0.64
1842, 0.17
1843, 0.42
1844, 0.21
1845, 0.34
1846, 0.56
1847, 0.15
1848, 0.45
1849, 0.24
1850, 0.47
1851, 0.36
1852, 0.37
1853, 0.26
1854, 0.23
1855, 0.70
1856, 0.11
1857, 0.30
1858, 0.48
1859, 0.39
1860, 0.28
1861, 0.16
1862, 0.23
1863, 0.64
1864, 0.18
1865, 0.19
1866, 0.45
1867, 0.20
1868, 0.38
1869, 0.39
1870, 0.14
1871, 0.33
1872, 0.16
