ID,Prob1
212, 0.54
213, 0.23
214, 0.45
215, 0.18
216, 0.60
217, 0.52
218, 0.40
219, 0.67
220, 0.76
221, 0.19
222, 0.47
223, 0.49
224, 0.72
225, 0.50
226, 0.83
227, 0.34
228, 0.17
229, 0.34
230, 0.62
231, 0.71
232, 0.11
233, 0.11
234, 0.28
235, 0.54
236, 0.22
237, 0.07
238, 0.42
239, 0.14
240, 0.10
241, 0.10
242, 0.25
243, 0.66
244, 0.10
245, 0.47
246, 0.75
247, 0.53
248, 0.56
249, 0.49
250, 0.30
251, 0.96
252, 0.18
253, 0.21
254, 0.18
255, 0.30
256, 0.92
257, 0.25
258, 0.28
259, 0.84
260, 0.31
261, 0.25
262, 0.45
263, 0.22
264, 0.42
265, 0.16
266, 0.25
267, 0.16
268, 0.44
269, 0.06
270, 0.26
271, 0.20
272, 0.48
273, 0.24
274, 0.66
275, 0.61
276, 0.45
277, 0.30
278, 0.34
279, 0.36
280, 0.30
281, 0.30
282, 0.35
283, 0.53
284, 0.71
285, 0.75
286, 0.30
287, 0.20
288, 0.16
289, 0.44
290, 0.69
291, 0.40
292, 0.31
293, 0.21
294, 0.42
295, 0.52
296, 0.14
297, 0.17
298, 0.61
299, 0.56
300, 0.17
301, 0.34
302, 0.57
303, 0.47
304, 0.10
305, 0.16
306, 0.25
307, 0.15
308, 0.24
309, 0.51
310, 0.19
311, 0.43
312, 0.11
313, 0.24
314, 0.75
315, 0.35
316, 0.40
317, 0.13
318, 0.59
319, 0.31
320, 0.51
321, 0.57
322, 0.10
323, 0.59
324, 0.16
325, 0.42
326, 0.44
327, 0.27
328, 0.31
329, 0.40
330, 0.88
331, 0.10
332, 0.74
333, 0.24
334, 0.35
335, 0.11
336, 0.51
337, 0.19
338, 0.19
339, 0.18
340, 0.63
341, 0.20
342, 0.23
343, 0.23
344, 0.24
345, 0.20
346, 0.11
347, 0.22
348, 0.40
349, 0.10
350, 0.16
351, 0.51
352, 0.17
353, 0.35
354, 0.12
355, 0.28
356, 0.23
357, 0.39
358, 0.51
359, 0.11
360, 0.46
361, 0.51
362, 0.32
363, 0.22
364, 0.12
365, 0.75
366, 0.27
367, 0.27
368, 0.52
369, 0.49
370, 0.36
371, 0.17
372, 0.63
373, 0.50
374, 0.54
375, 0.32
376, 0.67
377, 0.13
378, 0.58
379, 0.39
380, 0.79
381, 0.26
382, 0.12
383, 0.25
384, 0.53
385, 0.10
386, 0.36
387, 0.34
388, 0.43
389, 0.36
390, 0.60
391, 0.16
392, 0.27
393, 0.32
394, 0.45
395, 0.12
396, 0.16
397, 0.06
398, 0.47
399, 0.24
400, 0.15
401, 0.54
402, 0.47
403, 0.53
404, 0.59
405, 0.32
406, 0.41
407, 0.17
408, 0.34
409, 0.16
410, 0.19
411, 0.49
412, 0.31
413, 0.67
414, 0.34
415, 0.16
416, 0.16
417, 0.58
418, 0.24
419, 0.32
420, 0.56
421, 0.88
422, 0.56
423, 0.47
424, 0.49
425, 0.32
426, 0.50
427, 0.54
428, 0.12
429, 0.60
430, 0.31
431, 0.64
432, 0.34
433, 0.75
434, 0.41
435, 0.12
436, 0.72
437, 0.42
438, 0.54
439, 0.38
440, 0.35
441, 0.14
442, 0.38
443, 0.32
444, 0.42
445, 0.26
446, 0.17
447, 0.26
448, 0.15
449, 0.63
450, 0.74
451, 0.11
452, 0.24
453, 0.95
454, 0.22
455, 0.97
456, 0.42
457, 0.44
458, 0.17
459, 0.44
460, 0.35
461, 0.30
462, 0.22
463, 0.89
464, 0.14
465, 0.21
466, 0.75
467, 0.31
468, 0.26
469, 0.30
470, 0.36
471, 0.21
472, 0.24
473, 0.46
474, 0.33
475, 0.30
476, 0.12
477, 0.10
478, 0.35
479, 0.29
480, 0.47
481, 0.11
482, 0.16
483, 0.40
484, 0.75
485, 0.50
486, 0.27
487, 0.23
488, 0.39
489, 0.22
490, 0.11
491, 0.67
492, 0.14
493, 0.25
494, 0.38
495, 0.25
496, 0.47
497, 0.15
498, 0.78
499, 0.11
500, 0.14
501, 0.12
502, 0.94
503, 0.38
504, 0.18
505, 0.56
506, 0.28
507, 0.64
508, 0.37
509, 0.14
510, 0.33
511, 0.40
512, 0.13
513, 0.83
514, 0.38
515, 0.39
516, 0.34
517, 0.70
518, 0.98
519, 0.38
520, 0.62
521, 0.57
522, 0.83
523, 0.41
524, 0.19
525, 0.84
526, 0.96
527, 0.34
528, 0.14
529, 0.19
530, 0.30
531, 0.22
532, 0.15
533, 0.43
534, 0.72
535, 0.19
536, 0.13
537, 0.27
538, 0.45
539, 0.56
540, 0.21
541, 0.58
542, 0.50
543, 0.94
544, 0.29
545, 0.78
546, 0.43
547, 0.52
548, 0.27
549, 0.24
550, 0.10
551, 0.34
552, 0.25
553, 0.45
554, 0.35
555, 0.12
556, 0.46
557, 0.53
558, 0.36
559, 0.88
560, 0.31
561, 0.52
562, 0.35
563, 0.18
564, 0.51
565, 0.44
566, 0.25
567, 0.11
568, 0.23
569, 0.50
570, 0.18
571, 0.53
572, 0.10
573, 0.17
574, 0.62
575, 0.45
576, 0.35
577, 0.11
578, 0.11
579, 0.41
580, 0.33
581, 0.47
582, 0.29
583, 0.22
584, 0.19
585, 0.16
586, 0.26
587, 0.23
588, 0.31
589, 0.49
590, 0.91
591, 0.23
592, 0.38
593, 0.46
594, 0.53
595, 0.11
596, 0.77
597, 0.29
598, 0.20
599, 0.79
600, 0.64
601, 0.57
602, 0.14
603, 0.39
604, 0.33
605, 0.18
606, 0.27
607, 0.31
608, 0.35
609, 0.57
610, 0.75
611, 0.28
612, 0.48
613, 0.36
614, 0.29
615, 0.51
616, 0.71
617, 0.18
618, 0.96
619, 0.15
620, 0.55
621, 0.19
622, 0.65
623, 0.68
624, 0.35
625, 0.48
626, 0.03
627, 0.60
628, 0.15
629, 0.42
630, 0.31
631, 0.12
632, 0.90
633, 0.67
634, 0.81
635, 0.40
636, 0.80
637, 0.31
638, 0.14
639, 0.24
640, 0.01
641, 0.51
642, 0.42
643, 0.28
644, 0.20
645, 0.65
646, 0.57
647, 0.14
648, 0.10
649, 0.39
650, 0.60
651, 0.16
652, 0.50
653, 0.31
654, 0.47
655, 0.32
656, 0.21
657, 0.40
658, 0.12
659, 0.65
660, 0.83
661, 0.12
662, 0.49
663, 0.17
664, 0.43
665, 0.46
666, 0.43
667, 0.20
668, 0.54
669, 0.44
670, 0.23
671, 0.21
672, 0.58
673, 0.53
674, 0.51
675, 0.22
676, 0.45
677, 0.16
678, 0.21
679, 0.69
680, 0.48
681, 0.31
682, 0.26
683, 0.22
684, 0.23
685, 0.34
686, 0.08
687, 0.11
688, 0.33
689, 0.16
690, 0.15
691, 0.68
692, 0.25
693, 0.10
694, 0.59
695, 0.19
696, 0.14
697, 0.35
698, 0.81
699, 0.24
700, 0.41
701, 0.34
702, 0.69
703, 0.56
704, 0.58
705, 0.81
706, 0.24
707, 0.57
708, 0.70
709, 0.28
710, 0.96
711, 0.58
712, 0.11
713, 0.14
714, 0.11
715, 0.27
716, 0.71
717, 0.91
718, 0.60
719, 0.74
720, 0.45
721, 0.48
722, 0.14
723, 0.29
724, 0.12
725, 0.12
726, 0.69
727, 0.29
728, 0.33
729, 0.15
730, 0.10
731, 0.65
732, 0.67
733, 0.13
734, 0.64
735, 0.67
736, 0.14
737, 0.33
738, 0.66
739, 0.34
740, 0.44
741, 0.32
742, 0.47
743, 0.46
744, 0.61
745, 0.50
746, 0.64
747, 0.38
748, 0.31
749, 0.50
750, 0.14
751, 0.65
752, 0.11
753, 0.46
754, 0.28
755, 0.36
756, 0.49
757, 0.95
758, 0.48
759, 0.12
760, 0.48
761, 0.34
762, 0.16
763, 0.63
764, 0.17
765, 0.35
766, 0.98
767, 0.04
768, 0.50
769, 0.54
770, 0.46
771, 0.51
772, 0.27
773, 0.19
774, 0.45
775, 0.30
776, 0.53
777, 0.34
778, 0.41
779, 0.11
780, 0.82
781, 0.31
782, 0.26
783, 0.26
784, 0.42
785, 0.10
786, 0.43
787, 0.14
788, 0.22
789, 0.29
790, 0.34
791, 0.63
792, 0.34
793, 0.45
794, 0.24
795, 0.22
796, 0.26
797, 0.46
798, 0.33
799, 0.12
800, 0.76
801, 0.25
802, 0.20
803, 0.47
804, 0.91
805, 0.49
806, 0.37
807, 0.30
808, 0.20
809, 0.54
810, 0.63
811, 0.58
812, 0.41
813, 0.21
814, 0.23
815, 0.32
816, 0.18
817, 0.20
818, 0.19
819, 0.23
820, 0.81
821, 0.23
822, 0.10
823, 0.15
824, 0.32
825, 0.23
826, 0.09
827, 0.27
828, 0.63
829, 0.48
830, 0.17
831, 0.36
832, 0.66
833, 0.32
834, 0.41
835, 0.67
836, 0.33
837, 0.14
838, 0.21
839, 0.21
840, 0.15
841, 0.41
842, 0.11
843, 0.12
844, 0.41
845, 0.77
846, 0.27
847, 0.58
848, 0.43
849, 0.10
850, 0.33
851, 0.43
852, 0.28
853, 0.66
854, 0.20
855, 0.13
856, 0.33
857, 0.50
858, 0.65
859, 0.11
860, 0.13
861, 0.40
862, 0.66
863, 0.20
864, 0.12
865, 0.53
866, 0.14
867, 0.17
868, 0.11
869, 0.22
870, 0.33
871, 0.32
872, 0.83
873, 0.73
874, 0.45
875, 0.50
876, 0.08
877, 0.53
878, 0.53
879, 0.54
880, 0.50
881, 0.38
882, 0.48
883, 0.10
884, 0.35
885, 0.91
886, 0.57
887, 0.23
888, 0.83
889, 0.34
890, 0.75
891, 0.27
892, 0.33
893, 0.11
894, 0.10
895, 0.45
896, 0.61
897, 0.30
898, 0.55
899, 0.31
900, 0.28
901, 0.27
902, 0.16
903, 0.79
904, 0.54
905, 0.13
906, 0.80
907, 0.63
908, 0.38
909, 0.45
910, 0.13
911, 0.18
912, 0.30
913, 0.69
914, 0.80
915, 0.45
916, 0.50
917, 0.16
918, 0.37
919, 0.10
920, 0.39
921, 0.19
922, 0.66
923, 0.19
924, 0.55
925, 0.18
926, 0.17
927, 0.23
928, 0.20
929, 0.33
930, 0.44
931, 0.14
932, 0.54
933, 0.16
934, 0.21
935, 0.31
936, 0.39
937, 0.37
938, 0.60
939, 0.17
940, 0.65
941, 0.38
942, 0.31
943, 0.14
944, 0.14
945, 0.25
946, 0.65
947, 0.47
948, 0.54
949, 0.23
950, 0.75
951, 0.49
952, 0.83
953, 0.37
954, 0.12
955, 0.77
956, 0.19
957, 0.53
958, 0.28
959, 0.56
960, 0.59
961, 0.24
962, 0.10
963, 0.14
964, 0.69
965, 0.23
966, 0.61
967, 0.59
968, 0.11
969, 0.39
970, 0.40
971, 0.33
972, 0.21
973, 0.30
974, 0.60
975, 0.32
976, 0.27
977, 0.31
978, 0.19
979, 0.65
980, 0.21
981, 0.16
982, 0.24
983, 0.72
984, 0.17
985, 0.37
986, 0.58
987, 0.35
988, 0.73
989, 0.35
990, 0.60
991, 0.16
992, 0.52
993, 0.45
994, 0.27
995, 0.14
996, 0.21
997, 0.14
998, 0.70
999, 0.36
1000, 0.11
1001, 0.17
1002, 0.43
1003, 0.47
1004, 0.26
1005, 0.66
1006, 0.26
1007, 0.53
1008, 0.27
1009, 0.26
1010, 0.59
1011, 0.12
1012, 0.15
1013, 0.18
1014, 0.36
1015, 0.20
1016, 0.21
1017, 0.31
1018, 0.76
1019, 0.69
1020, 0.08
1021, 0.59
1022, 0.52
1023, 0.11
1024, 0.35
1025, 0.27
1026, 0.79
1027, 0.96
1028, 0.17
1029, 0.36
1030, 0.86
1031, 0.79
1032, 0.61
1033, 0.26
1034, 0.17
1035, 0.26
1036, 0.37
1037, 0.16
1038, 0.39
1039, 0.42
1040, 0.71
1041, 0.50
1042, 0.43
1043, 0.36
1044, 0.75
1045, 0.01
1046, 0.30
1047, 0.34
1048, 0.52
1049, 0.56
1050, 0.28
1051, 0.02
1052, 0.15
1053, 0.10
1054, 0.29
1055, 0.43
1056, 0.33
1057, 0.30
1058, 0.56
1059, 0.43
1060, 0.49
1061, 0.19
1062, 0.50
1063, 0.18
1064, 0.19
1065, 0.38
1066, 0.65
1067, 0.31
1068, 0.29
1069, 0.91
1070, 0.20
1071, 0.44
1072, 0.27
1073, 0.60
1074, 0.75
1075, 0.31
1076, 0.20
1077, 0.41
1078, 0.65
1079, 0.77
1080, 0.39
1081, 0.84
1082, 0.88
1083, 0.34
1084, 0.57
1085, 0.37
1086, 0.16
1087, 0.21
1088, 0.68
1089, 0.40
1090, 0.19
1091, 0.58
1092, 0.64
1093, 0.60
1094, 0.59
1095, 0.72
1096, 0.49
1097, 0.13
1098, 0.30
1099, 0.11
1100, 0.22
1101, 0.21
1102, 0.21
1103, 0.42
1104, 0.57
1105, 0.13
1106, 0.14
1107, 0.48
1108, 0.51
1109, 0.55
1110, 0.62
1111, 0.90
1112, 0.13
1113, 0.46
1114, 0.23
1115, 0.19
1116, 0.23
1117, 0.16
1118, 0.53
1119, 0.32
1120, 0.13
1121, 0.68
1122, 0.24
1123, 0.29
1124, 0.12
1125, 0.73
1126, 0.40
1127, 0.20
1128, 0.72
1129, 0.88
1130, 0.29
1131, 0.45
1132, 0.34
1133, 0.36
1134, 0.10
1135, 0.16
1136, 0.30
1137, 0.20
1138, 0.59
1139, 0.24
1140, 0.33
1141, 0.14
1142, 0.51
1143, 0.12
1144, 0.72
1145, 0.72
1146, 0.50
1147, 0.43
1148, 0.63
1149, 0.14
1150, 0.83
1151, 0.18
1152, 0.14
1153, 0.68
1154, 0.67
1155, 0.39
1156, 0.77
1157, 0.17
1158, 0.46
1159, 0.35
1160, 0.52
1161, 0.27
1162, 0.21
1163, 0.34
1164, 0.11
1165, 0.57
1166, 0.87
1167, 0.10
1168, 0.15
1169, 0.22
1170, 0.11
1171, 0.42
1172, 0.14
1173, 0.22
1174, 0.19
1175, 0.51
1176, 0.26
1177, 0.16
1178, 0.66
1179, 0.10
1180, 0.36
1181, 0.22
1182, 0.11
1183, 0.11
1184, 0.15
1185, 0.72
1186, 0.81
1187, 0.28
1188, 0.24
1189, 0.61
1190, 0.14
1191, 0.68
1192, 0.31
1193, 0.14
1194, 0.06
1195, 0.47
1196, 0.22
1197, 0.46
1198, 0.10
1199, 0.30
1200, 0.39
1201, 0.77
1202, 0.26
1203, 0.18
1204, 0.34
1205, 0.44
1206, 0.25
1207, 0.61
1208, 0.12
1209, 0.11
1210, 0.40
1211, 0.21
1212, 0.27
1213, 0.17
1214, 0.57
1215, 0.65
1216, 0.31
1217, 0.35
1218, 0.27
1219, 0.39
1220, 0.19
1221, 0.31
1222, 0.27
1223, 0.36
1224, 0.19
1225, 0.71
1226, 0.49
1227, 0.32
1228, 0.47
1229, 0.57
1230, 0.56
1231, 0.20
1232, 0.20
1233, 0.42
1234, 0.33
1235, 0.38
1236, 0.50
1237, 0.94
1238, 0.16
1239, 0.34
1240, 0.51
1241, 0.19
1242, 0.57
1243, 0.51
1244, 0.28
1245, 0.72
1246, 0.23
1247, 0.17
1248, 0.26
1249, 0.60
1250, 0.13
1251, 0.25
1252, 0.37
1253, 0.21
1254, 0.18
1255, 0.21
1256, 0.47
1257, 0.35
1258, 0.41
1259, 0.55
1260, 0.07
1261, 0.39
1262, 0.21
1263, 0.79
1264, 0.13
1265, 0.20
1266, 0.55
1267, 0.33
1268, 0.14
1269, 0.26
1270, 0.69
1271, 0.71
1272, 0.57
1273, 0.45
1274, 0.62
1275, 0.24
1276, 0.18
1277, 0.60
1278, 0.29
1279, 0.64
1280, 0.53
1281, 0.15
1282, 0.12
1283, 0.49
1284, 0.65
1285, 0.21
1286, 0.56
1287, 0.55
1288, 0.38
1289, 0.06
1290, 0.67
1291, 0.41
1292, 0.18
1293, 0.42
1294, 0.32
1295, 0.71
1296, 0.67
1297, 0.15
1298, 0.23
1299, 0.14
1300, 0.40
1301, 0.59
1302, 0.45
1303, 0.43
1304, 0.29
1305, 0.20
1306, 0.47
1307, 0.29
1308, 0.56
1309, 0.13
1310, 0.14
1311, 0.20
1312, 0.19
1313, 0.22
1314, 0.61
1315, 0.37
1316, 0.38
1317, 0.15
1318, 0.17
1319, 0.37
1320, 0.26
1321, 0.11
1322, 0.10
1323, 0.70
1324, 0.54
1325, 0.53
1326, 0.23
1327, 0.53
1328, 0.41
1329, 0.19
1330, 0.59
1331, 0.71
1332, 0.44
1333, 0.16
1334, 0.30
1335, 0.42
1336, 0.22
1337, 0.19
1338, 0.32
1339, 0.56
1340, 0.16
1341, 0.10
1342, 0.18
1343, 0.73
1344, 0.09
1345, 0.66
1346, 0.25
1347, 0.68
1348, 0.40
1349, 0.05
1350, 0.10
1351, 0.66
1352, 0.79
1353, 0.44
1354, 0.91
1355, 0.31
1356, 0.38
1357, 0.44
1358, 0.17
1359, 0.33
1360, 0.44
1361, 0.56
1362, 0.17
1363, 0.20
1364, 0.22
1365, 0.20
1366, 0.19
1367, 0.10
1368, 0.42
1369, 0.26
1370, 0.39
1371, 0.61
1372, 0.13
1373, 0.42
1374, 0.15
1375, 0.23
1376, 0.71
1377, 0.31
1378, 0.28
1379, 0.40
1380, 0.50
1381, 0.33
1382, 0.35
1383, 0.52
1384, 0.44
1385, 0.36
1386, 0.62
1387, 0.17
1388, 0.28
1389, 0.26
1390, 0.35
1391, 0.22
1392, 0.30
1393, 0.32
1394, 0.21
1395, 0.39
1396, 0.78
1397, 0.57
1398, 0.13
1399, 0.45
1400, 0.51
1401, 0.35
1402, 0.38
1403, 0.44
1404, 0.48
1405, 0.57
1406, 0.21
1407, 0.57
1408, 0.36
1409, 0.40
1410, 0.57
1411, 0.11
1412, 0.17
1413, 0.21
1414, 0.13
1415, 0.10
1416, 0.31
1417, 0.11
1418, 0.44
1419, 0.61
1420, 0.54
1421, 0.47
1422, 0.87
1423, 0.23
1424, 0.20
1425, 0.62
1426, 0.14
1427, 0.40
1428, 0.43
1429, 0.46
1430, 0.44
1431, 0.20
1432, 0.39
1433, 0.27
1434, 0.57
1435, 0.91
1436, 0.63
1437, 0.39
1438, 0.50
1439, 0.55
1440, 0.14
1441, 0.63
1442, 0.41
1443, 0.35
1444, 0.61
1445, 0.16
1446, 0.54
1447, 0.20
1448, 0.60
1449, 0.39
1450, 0.30
1451, 0.42
1452, 0.35
1453, 0.36
1454, 0.63
1455, 0.27
1456, 0.30
1457, 0.58
1458, 0.24
1459, 0.28
1460, 0.25
1461, 0.23
1462, 0.39
1463, 0.21
1464, 0.22
1465, 0.44
1466, 0.13
1467, 0.13
1468, 0.20
1469, 0.13
1470, 0.38
1471, 0.13
1472, 0.10
1473, 0.17
1474, 0.56
1475, 0.71
1476, 0.23
1477, 0.16
1478, 0.01
1479, 0.27
1480, 0.67
1481, 0.32
1482, 0.23
1483, 0.92
1484, 0.27
1485, 0.54
1486, 0.26
1487, 0.33
1488, 0.11
1489, 0.31
1490, 0.21
1491, 0.30
1492, 0.39
1493, 0.09
1494, 0.51
1495, 0.39
1496, 0.23
1497, 0.51
1498, 0.11
1499, 0.15
1500, 0.99
1501, 0.67
1502, 0.37
1503, 0.46
1504, 0.44
1505, 0.14
1506, 0.36
1507, 0.25
1508, 0.48
1509, 0.67
1510, 0.46
1511, 0.31
1512, 0.30
1513, 0.66
1514, 0.17
1515, 0.15
1516, 0.11
1517, 0.11
1518, 0.01
1519, 0.46
1520, 0.28
1521, 0.11
1522, 0.28
1523, 0.28
1524, 0.10
1525, 0.57
1526, 0.25
1527, 0.17
1528, 0.10
1529, 0.75
1530, 0.68
1531, 0.60
1532, 0.56
1533, 0.16
1534, 0.43
1535, 0.39
1536, 0.61
1537, 0.36
1538, 0.10
1539, 0.13
1540, 0.16
1541, 0.15
1542, 0.11
1543, 0.30
1544, 0.48
1545, 0.18
1546, 0.26
1547, 0.17
1548, 0.43
1549, 0.21
1550, 0.32
1551, 0.26
1552, 0.18
1553, 0.29
1554, 0.55
1555, 0.18
1556, 0.47
1557, 0.11
1558, 0.27
1559, 0.25
1560, 0.16
1561, 0.25
1562, 0.14
1563, 0.22
1564, 0.22
1565, 0.11
1566, 0.26
1567, 0.23
1568, 0.29
1569, 0.36
1570, 0.43
1571, 0.16
1572, 0.25
1573, 0.16
1574, 0.83
1575, 0.18
1576, 0.12
1577, 0.25
1578, 0.22
1579, 0.34
1580, 0.33
1581, 0.38
1582, 0.39
1583, 0.25
1584, 0.43
1585, 0.80
1586, 0.30
1587, 0.13
1588, 0.30
1589, 0.68
1590, 0.57
1591, 0.11
1592, 0.07
1593, 0.13
1594, 0.05
1595, 0.16
1596, 0.79
1597, 0.11
1598, 0.32
1599, 0.31
1600, 0.35
1601, 0.75
1602, 0.35
1603, 0.37
1604, 0.14
1605, 0.21
1606, 0.37
1607, 0.49
1608, 0.10
1609, 0.13
1610, 0.52
1611, 0.31
1612, 0.28
1613, 0.37
1614, 0.50
1615, 0.48
1616, 0.79
1617, 0.46
1618, 0.28
1619, 0.10
1620, 0.61
1621, 0.74
1622, 0.38
1623, 0.41
1624, 0.21
1625, 0.57
1626, 0.27
1627, 0.43
1628, 0.22
1629, 0.19
1630, 0.03
1631, 0.41
1632, 0.27
1633, 0.78
1634, 0.35
1635, 0.63
1636, 0.45
1637, 0.36
1638, 0.22
1639, 0.29
1640, 0.40
1641, 0.97
1642, 0.27
1643, 0.25
1644, 0.70
1645, 0.73
1646, 0.48
1647, 0.68
1648, 0.48
1649, 0.59
1650, 0.32
1651, 0.19
1652, 0.35
1653, 0.96
1654, 0.68
1655, 0.40
1656, 0.46
1657, 0.61
1658, 0.10
1659, 0.64
1660, 0.02
1661, 0.18
1662, 0.43
1663, 0.36
1664, 0.59
1665, 0.31
1666, 0.10
1667, 0.49
1668, 0.35
1669, 0.73
1670, 0.30
1671, 0.22
1672, 0.51
1673, 0.53
1674, 0.55
1675, 0.58
1676, 0.26
1677, 0.71
1678, 0.59
1679, 0.54
1680, 0.41
1681, 0.21
1682, 0.72
1683, 0.48
1684, 0.10
1685, 0.97
1686, 0.94
1687, 0.54
1688, 0.24
1689, 0.23
1690, 0.54
1691, 0.13
1692, 0.80
1693, 0.59
1694, 0.67
1695, 0.42
1696, 0.71
1697, 0.19
1698, 0.41
1699, 0.11
1700, 0.31
1701, 0.23
1702, 0.49
1703, 0.18
1704, 0.50
1705, 0.45
1706, 0.55
1707, 0.39
1708, 0.14
1709, 0.38
1710, 0.56
1711, 0.44
1712, 0.63
1713, 0.48
1714, 0.34
1715, 0.25
1716, 0.69
1717, 0.53
1718, 0.44
1719, 0.36
1720, 0.15
1721, 0.34
1722, 0.69
1723, 0.15
1724, 0.22
1725, 0.61
1726, 0.21
1727, 0.59
1728, 0.42
1729, 0.91
1730, 0.47
1731, 0.40
1732, 0.40
1733, 0.38
1734, 0.52
1735, 0.64
1736, 0.26
1737, 0.57
1738, 0.63
1739, 0.87
1740, 0.46
1741, 0.24
1742, 0.46
1743, 0.13
1744, 0.64
1745, 0.18
1746, 0.17
1747, 0.42
1748, 0.17
1749, 0.65
1750, 0.26
1751, 0.25
1752, 0.47
1753, 0.21
1754, 0.34
1755, 0.57
1756, 0.45
1757, 0.33
1758, 0.29
1759, 0.38
1760, 0.10
1761, 0.12
1762, 0.11
1763, 0.32
1764, 0.49
1765, 0.25
1766, 0.90
1767, 0.43
1768, 0.12
1769, 0.19
1770, 0.22
1771, 0.68
1772, 0.77
1773, 0.15
1774, 0.29
1775, 0.31
1776, 0.28
1777, 0.35
1778, 0.16
1779, 0.07
1780, 0.52
1781, 0.41
1782, 0.28
1783, 0.11
1784, 0.22
1785, 0.34
1786, 0.11
1787, 0.52
1788, 0.45
1789, 0.45
1790, 0.56
1791, 0.31
1792, 0.41
1793, 0.18
1794, 0.15
1795, 0.12
1796, 0.27
1797, 0.41
1798, 0.11
1799, 0.38
1800, 0.24
1801, 0.41
1802, 0.23
1803, 0.72
1804, 0.18
1805, 0.56
1806, 0.26
1807, 0.17
1808, 0.36
1809, 0.59
1810, 0.19
1811, 0.53
1812, 0.44
1813, 0.11
1814, 0.29
1815, 0.19
1816, 0.12
1817, 0.34
1818, 0.36
1819, 0.10
1820, 0.27
1821, 0.61
1822, 0.74
1823, 0.42
1824, 0.68
1825, 0.26
1826, 0.21
1827, 0.34
1828, 0.12
1829, 0.26
1830, 0.41
1831, 0.30
1832, 0.18
1833, 0.38
1834, 0.14
1835, 0.23
1836, 0.30
1837, 0.27
1838, 0.31
1839, 0.77
1840, 0.40
1841, 0.56
1842, 0.12
1843, 0.32
1844, 0.33
1845, 0.29
1846, 0.44
1847, 0.36
1848, 0.50
1849, 0.17
1850, 0.56
1851, 0.31
1852, 0.57
1853, 0.20
1854, 0.10
1855, 0.78
1856, 0.21
1857, 0.25
1858, 0.52
1859, 0.43
1860, 0.14
1861, 0.29
1862, 0.16
1863, 0.50
1864, 0.18
1865, 0.24
1866, 0.18
1867, 0.11
1868, 0.46
1869, 0.40
1870, 0.10
1871, 0.34
1872, 0.36
