ID,Prob1
703, 0.41
704, 0.48
705, 0.57
706, 0.42
707, 0.16
708, 0.43
709, 0.35
710, 0.53
711, 0.37
712, 0.24
713, 0.10
714, 0.19
715, 0.31
716, 0.61
717, 0.55
718, 0.37
719, 0.63
720, 0.49
721, 0.30
722, 0.38
723, 0.36
724, 0.19
725, 0.28
726, 0.36
727, 0.27
728, 0.31
729, 0.02
730, 0.18
731, 0.76
732, 0.43
733, 0.25
734, 0.33
735, 0.45
736, 0.25
737, 0.31
738, 0.59
739, 0.46
740, 0.34
741, 0.31
742, 0.44
743, 0.36
744, 0.34
745, 0.19
746, 0.41
747, 0.29
748, 0.40
749, 0.32
750, 0.15
751, 0.56
752, 0.18
753, 0.37
754, 0.09
755, 0.39
756, 0.53
757, 0.87
758, 0.34
759, 0.17
760, 0.74
761, 0.35
762, 0.33
763, 0.72
764, 0.28
765, 0.32
766, 0.86
767, 0.23
768, 0.29
769, 0.26
770, 0.38
771, 0.45
772, 0.30
773, 0.24
774, 0.52
775, 0.36
776, 0.46
777, 0.38
778, 0.39
779, 0.20
780, 0.80
781, 0.59
782, 0.33
783, 0.36
784, 0.36
785, 0.34
786, 0.30
787, 0.20
788, 0.26
789, 0.24
790, 0.27
791, 0.35
792, 0.17
793, 0.49
794, 0.25
795, 0.42
796, 0.14
797, 0.42
798, 0.22
799, 0.25
800, 0.35
801, 0.24
802, 0.54
803, 0.34
804, 0.57
805, 0.38
806, 0.34
807, 0.10
808, 0.28
809, 0.36
810, 0.35
811, 0.67
812, 0.21
813, 0.41
814, 0.32
815, 0.23
816, 0.24
817, 0.20
818, 0.43
819, 0.08
820, 0.84
821, 0.20
822, 0.13
823, 0.14
824, 0.28
825, 0.25
826, 0.02
827, 0.41
828, 0.21
829, 0.16
830, 0.16
831, 0.20
832, 0.71
833, 0.36
834, 0.36
835, 0.61
836, 0.28
837, 0.15
838, 0.21
839, 0.17
840, 0.11
841, 0.36
842, 0.06
843, 0.20
844, 0.48
845, 0.69
846, 0.48
847, 0.49
848, 0.16
849, 0.17
850, 0.43
851, 0.28
852, 0.47
853, 0.70
854, 0.01
855, 0.23
856, 0.27
857, 0.23
858, 0.22
859, 0.16
860, 0.12
861, 0.42
862, 0.29
863, 0.03
864, 0.31
865, 0.21
866, 0.05
867, 0.16
868, 0.24
869, 0.19
870, 0.21
871, 0.25
872, 0.78
873, 0.61
874, 0.21
875, 0.48
876, 0.13
877, 0.29
878, 0.29
879, 0.13
880, 0.23
881, 0.61
882, 0.33
883, 0.24
884, 0.51
885, 0.84
886, 0.46
887, 0.16
888, 0.68
889, 0.62
890, 0.78
891, 0.36
892, 0.19
893, 0.19
894, 0.09
895, 0.87
896, 0.54
897, 0.31
898, 0.65
899, 0.05
900, 0.29
901, 0.26
902, 0.05
903, 0.66
904, 0.36
905, 0.17
906, 0.80
907, 0.86
908, 0.42
909, 0.29
910, 0.23
911, 0.24
912, 0.29
913, 0.43
914, 0.80
915, 0.20
916, 0.35
917, 0.14
918, 0.17
919, 0.25
920, 0.27
921, 0.31
922, 0.59
923, 0.17
924, 0.40
925, 0.18
926, 0.11
927, 0.40
928, 0.27
929, 0.27
930, 0.22
931, 0.26
932, 0.25
933, 0.24
934, 0.32
935, 0.39
936, 0.35
937, 0.20
938, 0.67
939, 0.41
940, 0.51
941, 0.27
942, 0.34
943, 0.23
944, 0.04
945, 0.20
946, 0.69
947, 0.70
948, 0.55
949, 0.20
950, 0.87
951, 0.51
952, 0.74
953, 0.42
954, 0.22
955, 0.77
956, 0.24
957, 0.60
958, 0.46
959, 0.31
960, 0.38
961, 0.34
962, 0.22
963, 0.26
964, 0.54
965, 0.30
966, 0.27
967, 0.44
968, 0.25
969, 0.30
970, 0.34
971, 0.25
972, 0.11
973, 0.22
974, 0.54
975, 0.26
976, 0.29
977, 0.02
978, 0.28
979, 0.55
980, 0.20
981, 0.12
982, 0.30
983, 0.71
984, 0.43
985, 0.28
986, 0.53
987, 0.26
988, 0.39
989, 0.32
990, 0.69
991, 0.13
992, 0.30
993, 0.55
994, 0.41
995, 0.21
996, 0.29
997, 0.36
998, 0.76
999, 0.18
1000, 0.36
1001, 0.16
1002, 0.52
1003, 0.68
1004, 0.20
1005, 0.43
1006, 0.27
1007, 0.19
1008, 0.29
1009, 0.25
1010, 0.46
1011, 0.22
1012, 0.23
1013, 0.23
1014, 0.25
1015, 0.45
1016, 0.18
1017, 0.22
1018, 0.47
1019, 0.74
1020, 0.10
1021, 0.36
1022, 0.51
1023, 0.24
1024, 0.61
1025, 0.22
1026, 0.76
1027, 0.87
1028, 0.29
1029, 0.20
1030, 0.77
1031, 0.69
1032, 0.59
1033, 0.29
1034, 0.22
1035, 0.26
1036, 0.25
1037, 0.32
1038, 0.18
1039, 0.22
1040, 0.45
1041, 0.55
1042, 0.47
1043, 0.22
1044, 0.66
1045, 0.31
1046, 0.33
1047, 0.26
1048, 0.30
1049, 0.29
1050, 0.21
1051, 0.03
1052, 0.19
1053, 0.22
1054, 0.42
1055, 0.22
1056, 0.61
1057, 0.31
1058, 0.43
1059, 0.24
1060, 0.85
1061, 0.26
1062, 0.46
1063, 0.23
1064, 0.20
1065, 0.08
1066, 0.37
1067, 0.34
1068, 0.44
1069, 0.83
1070, 0.25
1071, 0.49
1072, 0.23
1073, 0.63
1074, 0.56
1075, 0.29
1076, 0.39
1077, 0.40
1078, 0.65
1079, 0.48
1080, 0.21
1081, 0.72
1082, 0.71
1083, 0.40
1084, 0.62
1085, 0.35
1086, 0.26
1087, 0.11
1088, 0.46
1089, 0.25
1090, 0.26
1091, 0.40
1092, 0.68
1093, 0.23
1094, 0.26
1095, 0.60
1096, 0.35
1097, 0.15
1098, 0.38
1099, 0.28
1100, 0.25
1101, 0.23
1102, 0.05
1103, 0.38
1104, 0.65
1105, 0.38
1106, 0.19
1107, 0.35
1108, 0.45
1109, 0.61
1110, 0.43
1111, 0.71
1112, 0.26
1113, 0.41
1114, 0.20
1115, 0.39
1116, 0.37
1117, 0.17
1118, 0.36
1119, 0.40
1120, 0.29
1121, 0.54
1122, 0.24
1123, 0.37
1124, 0.09
1125, 0.78
1126, 0.36
1127, 0.32
1128, 0.40
1129, 0.67
1130, 0.32
1131, 0.49
1132, 0.27
1133, 0.12
1134, 0.08
1135, 0.16
1136, 0.16
1137, 0.23
1138, 0.57
1139, 0.15
1140, 0.30
1141, 0.20
1142, 0.70
1143, 0.32
1144, 0.41
1145, 0.65
1146, 0.29
1147, 0.24
1148, 0.59
1149, 0.14
1150, 0.40
1151, 0.12
1152, 0.24
1153, 0.35
1154, 0.44
1155, 0.15
1156, 0.75
1157, 0.16
1158, 0.27
1159, 0.37
1160, 0.31
1161, 0.25
1162, 0.24
1163, 0.35
1164, 0.30
1165, 0.36
1166, 0.68
1167, 0.16
1168, 0.09
1169, 0.39
1170, 0.25
1171, 0.19
1172, 0.24
1173, 0.22
1174, 0.31
1175, 0.28
1176, 0.30
1177, 0.36
1178, 0.39
1179, 0.18
1180, 0.11
1181, 0.35
1182, 0.15
1183, 0.30
1184, 0.30
1185, 0.43
1186, 0.78
1187, 0.32
1188, 0.23
1189, 0.65
1190, 0.15
1191, 0.40
1192, 0.20
1193, 0.27
1194, 0.14
1195, 0.55
1196, 0.33
1197, 0.56
1198, 0.16
1199, 0.36
1200, 0.41
1201, 0.59
1202, 0.41
1203, 0.13
1204, 0.14
1205, 0.22
1206, 0.30
1207, 0.59
1208, 0.21
1209, 0.02
1210, 0.34
1211, 0.27
1212, 0.31
1213, 0.38
1214, 0.17
1215, 0.35
1216, 0.28
1217, 0.30
1218, 0.36
1219, 0.27
1220, 0.41
1221, 0.14
1222, 0.44
1223, 0.22
1224, 0.30
1225, 0.56
1226, 0.23
1227, 0.29
1228, 0.33
1229, 0.61
1230, 0.76
1231, 0.26
1232, 0.31
1233, 0.32
1234, 0.21
1235, 0.23
1236, 0.29
1237, 0.87
1238, 0.28
1239, 0.25
1240, 0.48
1241, 0.21
1242, 0.28
1243, 0.38
1244, 0.46
1245, 0.47
1246, 0.21
1247, 0.28
1248, 0.07
1249, 0.32
1250, 0.16
1251, 0.26
1252, 0.46
1253, 0.44
1254, 0.07
1255, 0.41
1256, 0.32
1257, 0.58
1258, 0.12
1259, 0.32
1260, 0.02
1261, 0.34
1262, 0.29
1263, 0.71
1264, 0.25
1265, 0.15
1266, 0.33
1267, 0.35
1268, 0.13
1269, 0.44
1270, 0.60
1271, 0.64
1272, 0.69
1273, 0.36
1274, 0.39
1275, 0.35
1276, 0.22
1277, 0.32
1278, 0.40
1279, 0.52
1280, 0.34
1281, 0.31
1282, 0.20
1283, 0.45
1284, 0.47
1285, 0.25
1286, 0.28
1287, 0.56
1288, 0.58
1289, 0.03
1290, 0.63
1291, 0.31
1292, 0.18
1293, 0.21
1294, 0.61
1295, 0.45
1296, 0.65
1297, 0.13
1298, 0.26
1299, 0.14
1300, 0.39
1301, 0.56
1302, 0.47
1303, 0.32
1304, 0.25
1305, 0.38
1306, 0.36
1307, 0.24
1308, 0.32
1309, 0.21
1310, 0.20
1311, 0.31
1312, 0.35
1313, 0.23
1314, 0.38
1315, 0.40
1316, 0.46
1317, 0.19
1318, 0.25
1319, 0.28
1320, 0.24
1321, 0.22
1322, 0.06
1323, 0.80
1324, 0.51
1325, 0.28
1326, 0.16
1327, 0.47
1328, 0.50
1329, 0.30
1330, 0.62
1331, 0.46
1332, 0.51
1333, 0.12
1334, 0.18
1335, 0.27
1336, 0.18
1337, 0.39
1338, 0.35
1339, 0.16
1340, 0.15
1341, 0.27
1342, 0.33
1343, 0.47
1344, 0.27
1345, 0.57
1346, 0.27
1347, 0.47
1348, 0.50
1349, 0.17
1350, 0.14
1351, 0.61
1352, 0.57
1353, 0.33
1354, 0.73
1355, 0.04
1356, 0.33
1357, 0.27
1358, 0.11
1359, 0.31
1360, 0.27
1361, 0.38
1362, 0.29
1363, 0.12
1364, 0.17
1365, 0.16
1366, 0.24
1367, 0.17
1368, 0.49
1369, 0.33
1370, 0.38
1371, 0.63
1372, 0.34
1373, 0.22
1374, 0.31
1375, 0.34
1376, 0.42
1377, 0.28
1378, 0.31
1379, 0.26
1380, 0.24
1381, 0.18
1382, 0.65
1383, 0.25
1384, 0.28
1385, 0.27
1386, 0.22
1387, 0.13
1388, 0.36
1389, 0.29
1390, 0.28
1391, 0.29
1392, 0.36
1393, 0.47
1394, 0.14
1395, 0.27
1396, 0.60
1397, 0.36
1398, 0.14
1399, 0.26
1400, 0.25
1401, 0.12
1402, 0.64
1403, 0.52
1404, 0.55
1405, 0.52
1406, 0.49
1407, 0.43
1408, 0.31
1409, 0.30
1410, 0.39
1411, 0.15
1412, 0.22
1413, 0.29
1414, 0.16
1415, 0.19
1416, 0.23
1417, 0.37
1418, 0.08
1419, 0.85
1420, 0.56
1421, 0.30
1422, 0.62
1423, 0.15
1424, 0.18
1425, 0.41
1426, 0.35
1427, 0.72
1428, 0.36
1429, 0.47
1430, 0.52
1431, 0.28
1432, 0.33
1433, 0.11
1434, 0.32
1435, 0.86
1436, 0.64
1437, 0.30
1438, 0.30
1439, 0.30
1440, 0.24
1441, 0.27
1442, 0.51
1443, 0.23
1444, 0.47
1445, 0.19
1446, 0.48
1447, 0.25
1448, 0.45
1449, 0.36
1450, 0.26
1451, 0.46
1452, 0.38
1453, 0.26
1454, 0.47
1455, 0.25
1456, 0.44
1457, 0.64
1458, 0.32
1459, 0.33
1460, 0.25
1461, 0.30
1462, 0.45
1463, 0.24
1464, 0.21
1465, 0.27
1466, 0.07
1467, 0.10
1468, 0.15
1469, 0.05
1470, 0.43
1471, 0.18
1472, 0.21
1473, 0.30
1474, 0.26
1475, 0.26
1476, 0.44
1477, 0.13
1478, 0.01
1479, 0.12
1480, 0.66
1481, 0.27
1482, 0.28
1483, 0.69
1484, 0.25
1485, 0.28
1486, 0.30
1487, 0.43
1488, 0.09
1489, 0.57
1490, 0.35
1491, 0.42
1492, 0.39
1493, 0.31
1494, 0.33
1495, 0.27
1496, 0.23
1497, 0.20
1498, 0.47
1499, 0.19
1500, 0.87
1501, 0.75
1502, 0.17
1503, 0.71
1504, 0.51
1505, 0.34
1506, 0.21
1507, 0.19
1508, 0.38
1509, 0.55
1510, 0.65
1511, 0.37
1512, 0.54
1513, 0.69
1514, 0.18
1515, 0.19
1516, 0.22
1517, 0.19
1518, 0.28
1519, 0.41
1520, 0.40
1521, 0.14
1522, 0.45
1523, 0.43
1524, 0.23
1525, 0.30
1526, 0.35
1527, 0.18
1528, 0.16
1529, 0.66
1530, 0.31
1531, 0.44
1532, 0.44
1533, 0.29
1534, 0.41
1535, 0.42
1536, 0.71
1537, 0.40
1538, 0.39
1539, 0.23
1540, 0.20
1541, 0.22
1542, 0.16
1543, 0.21
1544, 0.24
1545, 0.12
1546, 0.47
1547, 0.22
1548, 0.31
1549, 0.21
1550, 0.22
1551, 0.32
1552, 0.36
1553, 0.23
1554, 0.21
1555, 0.31
1556, 0.41
1557, 0.19
1558, 0.26
1559, 0.52
1560, 0.24
1561, 0.25
1562, 0.20
1563, 0.31
1564, 0.18
1565, 0.28
1566, 0.23
1567, 0.40
1568, 0.37
1569, 0.71
1570, 0.30
1571, 0.20
1572, 0.26
1573, 0.19
1574, 0.70
1575, 0.22
1576, 0.29
1577, 0.19
1578, 0.40
1579, 0.17
1580, 0.30
1581, 0.45
1582, 0.14
1583, 0.12
1584, 0.40
1585, 0.71
1586, 0.18
1587, 0.20
1588, 0.47
1589, 0.87
1590, 0.47
1591, 0.07
1592, 0.17
1593, 0.28
1594, 0.10
1595, 0.34
1596, 0.70
1597, 0.15
1598, 0.31
1599, 0.42
1600, 0.15
1601, 0.70
1602, 0.30
1603, 0.34
1604, 0.20
1605, 0.13
1606, 0.50
1607, 0.42
1608, 0.15
1609, 0.20
1610, 0.43
1611, 0.47
1612, 0.35
1613, 0.37
1614, 0.49
1615, 0.45
1616, 0.87
1617, 0.47
1618, 0.34
1619, 0.25
1620, 0.27
1621, 0.58
1622, 0.29
1623, 0.17
1624, 0.46
1625, 0.44
1626, 0.29
1627, 0.35
1628, 0.08
1629, 0.25
1630, 0.02
1631, 0.26
1632, 0.23
1633, 0.58
1634, 0.48
1635, 0.53
1636, 0.22
1637, 0.63
1638, 0.19
1639, 0.27
1640, 0.26
1641, 0.86
1642, 0.18
1643, 0.23
1644, 0.50
1645, 0.76
1646, 0.43
1647, 0.74
1648, 0.43
1649, 0.35
1650, 0.33
1651, 0.13
1652, 0.25
1653, 0.72
1654, 0.77
1655, 0.23
1656, 0.28
1657, 0.71
1658, 0.24
1659, 0.40
1660, 0.17
1661, 0.04
1662, 0.31
1663, 0.18
1664, 0.62
1665, 0.22
1666, 0.23
1667, 0.40
1668, 0.61
1669, 0.86
1670, 0.19
1671, 0.18
1672, 0.48
1673, 0.78
1674, 0.32
1675, 0.41
1676, 0.24
1677, 0.63
1678, 0.37
1679, 0.27
1680, 0.30
1681, 0.15
1682, 0.68
1683, 0.35
1684, 0.12
1685, 0.87
1686, 0.51
1687, 0.22
1688, 0.43
1689, 0.16
1690, 0.26
1691, 0.28
1692, 0.42
1693, 0.69
1694, 0.31
1695, 0.34
1696, 0.34
1697, 0.42
1698, 0.14
1699, 0.12
1700, 0.21
1701, 0.36
1702, 0.58
1703, 0.25
1704, 0.39
1705, 0.49
1706, 0.44
1707, 0.39
1708, 0.30
1709, 0.29
1710, 0.29
1711, 0.76
1712, 0.44
1713, 0.24
1714, 0.39
1715, 0.23
1716, 0.64
1717, 0.25
1718, 0.49
1719, 0.56
1720, 0.04
1721, 0.20
1722, 0.40
1723, 0.36
1724, 0.53
1725, 0.45
1726, 0.39
1727, 0.46
1728, 0.19
1729, 0.64
1730, 0.36
1731, 0.32
1732, 0.36
1733, 0.34
1734, 0.16
1735, 0.04
1736, 0.47
1737, 0.25
1738, 0.38
1739, 0.70
1740, 0.42
1741, 0.25
1742, 0.25
1743, 0.07
1744, 0.04
1745, 0.31
1746, 0.25
1747, 0.20
1748, 0.09
1749, 0.87
1750, 0.22
1751, 0.33
1752, 0.35
1753, 0.29
1754, 0.40
1755, 0.31
1756, 0.61
1757, 0.24
1758, 0.39
1759, 0.29
1760, 0.17
1761, 0.09
1762, 0.15
1763, 0.26
1764, 0.37
1765, 0.25
1766, 0.81
1767, 0.19
1768, 0.31
1769, 0.25
1770, 0.29
1771, 0.69
1772, 0.47
1773, 0.15
1774, 0.42
1775, 0.43
1776, 0.48
1777, 0.34
1778, 0.31
1779, 0.27
1780, 0.52
1781, 0.25
1782, 0.40
1783, 0.20
1784, 0.31
1785, 0.20
1786, 0.19
1787, 0.19
1788, 0.48
1789, 0.38
1790, 0.27
1791, 0.51
1792, 0.22
1793, 0.27
1794, 0.17
1795, 0.14
1796, 0.27
1797, 0.55
1798, 0.23
1799, 0.28
1800, 0.39
1801, 0.30
1802, 0.38
1803, 0.79
1804, 0.25
1805, 0.52
1806, 0.16
1807, 0.13
1808, 0.26
1809, 0.66
1810, 0.46
1811, 0.19
1812, 0.33
1813, 0.19
1814, 0.59
1815, 0.13
1816, 0.06
1817, 0.21
1818, 0.46
1819, 0.13
1820, 0.15
1821, 0.62
1822, 0.33
1823, 0.21
1824, 0.78
1825, 0.28
1826, 0.14
1827, 0.32
1828, 0.22
1829, 0.22
1830, 0.37
1831, 0.27
1832, 0.18
1833, 0.23
1834, 0.32
1835, 0.12
1836, 0.19
1837, 0.49
1838, 0.54
1839, 0.78
1840, 0.35
1841, 0.80
1842, 0.11
1843, 0.41
1844, 0.23
1845, 0.51
1846, 0.61
1847, 0.19
1848, 0.28
1849, 0.28
1850, 0.52
1851, 0.33
1852, 0.36
1853, 0.29
1854, 0.21
1855, 0.85
1856, 0.08
1857, 0.25
1858, 0.50
1859, 0.36
1860, 0.25
1861, 0.25
1862, 0.13
1863, 0.73
1864, 0.19
1865, 0.12
1866, 0.37
1867, 0.17
1868, 0.36
1869, 0.54
1870, 0.15
1871, 0.41
1872, 0.12
