ID,Prob1
324, 0.18
325, 0.18
326, 0.19
327, 0.37
328, 0.54
329, 0.17
330, 0.69
331, 0.29
332, 0.47
333, 0.23
334, 0.38
335, 0.25
336, 0.28
337, 0.31
338, 0.32
339, 0.27
340, 0.40
341, 0.51
342, 0.30
343, 0.30
344, 0.35
345, 0.27
346, 0.19
347, 0.19
348, 0.29
349, 0.07
350, 0.33
351, 0.32
352, 0.32
353, 0.19
354, 0.24
355, 0.21
356, 0.55
357, 0.49
358, 0.27
359, 0.16
360, 0.37
361, 0.56
362, 0.27
363, 0.40
364, 0.25
365, 0.55
366, 0.62
367, 0.36
368, 0.26
369, 0.25
370, 0.28
371, 0.23
372, 0.35
373, 0.38
374, 0.36
375, 0.44
376, 0.60
377, 0.35
378, 0.15
379, 0.36
380, 0.81
381, 0.16
382, 0.24
383, 0.22
384, 0.58
385, 0.27
386, 0.21
387, 0.34
388, 0.18
389, 0.55
390, 0.25
391, 0.19
392, 0.37
393, 0.67
394, 0.44
395, 0.21
396, 0.28
397, 0.25
398, 0.38
399, 0.21
400, 0.25
401, 0.43
402, 0.68
403, 0.20
404, 0.41
405, 0.34
406, 0.20
407, 0.26
408, 0.22
409, 0.48
410, 0.27
411, 0.33
412, 0.25
413, 0.50
414, 0.21
415, 0.38
416, 0.18
417, 0.30
418, 0.14
419, 0.28
420, 0.79
421, 0.62
422, 0.29
423, 0.23
424, 0.18
425, 0.20
426, 0.34
427, 0.15
428, 0.35
429, 0.71
430, 0.37
431, 0.67
432, 0.19
433, 0.36
434, 0.27
435, 0.22
436, 0.57
437, 0.32
438, 0.63
439, 0.33
440, 0.17
441, 0.28
442, 0.39
443, 0.26
444, 0.32
445, 0.17
446, 0.29
447, 0.14
448, 0.20
449, 0.21
450, 0.86
451, 0.14
452, 0.24
453, 0.72
454, 0.36
455, 0.75
456, 0.27
457, 0.28
458, 0.19
459, 0.34
460, 0.23
461, 0.37
462, 0.23
463, 0.65
464, 0.15
465, 0.28
466, 0.56
467, 0.40
468, 0.27
469, 0.26
470, 0.45
471, 0.15
472, 0.30
473, 0.42
474, 0.28
475, 0.42
476, 0.20
477, 0.21
478, 0.25
479, 0.42
480, 0.16
481, 0.16
482, 0.20
483, 0.55
484, 0.71
485, 0.68
486, 0.29
487, 0.48
488, 0.21
489, 0.21
490, 0.10
491, 0.64
492, 0.27
493, 0.22
494, 0.17
495, 0.38
496, 0.31
497, 0.34
498, 0.72
499, 0.23
500, 0.21
501, 0.27
502, 0.80
503, 0.22
504, 0.21
505, 0.28
506, 0.27
507, 0.39
508, 0.49
509, 0.14
510, 0.17
511, 0.21
512, 0.22
513, 0.73
514, 0.16
515, 0.43
516, 0.46
517, 0.48
518, 0.78
519, 0.22
520, 0.26
521, 0.91
522, 0.47
523, 0.36
524, 0.34
525, 0.77
526, 0.78
527, 0.41
528, 0.14
529, 0.17
530, 0.24
531, 0.19
532, 0.23
533, 0.22
534, 0.29
535, 0.16
536, 0.42
537, 0.20
538, 0.31
539, 0.35
540, 0.24
541, 0.60
542, 0.24
543, 0.68
544, 0.33
545, 0.78
546, 0.27
547, 0.21
548, 0.17
549, 0.35
550, 0.24
551, 0.28
552, 0.37
553, 0.45
554, 0.18
555, 0.24
556, 0.50
557, 0.50
558, 0.35
559, 0.79
560, 0.24
561, 0.19
562, 0.16
563, 0.14
564, 0.30
565, 0.17
566, 0.26
567, 0.12
568, 0.34
569, 0.71
570, 0.12
571, 0.52
572, 0.14
573, 0.26
574, 0.65
575, 0.36
576, 0.43
577, 0.22
578, 0.15
579, 0.16
580, 0.32
581, 0.47
582, 0.33
583, 0.27
584, 0.25
585, 0.16
586, 0.25
587, 0.20
588, 0.45
589, 0.35
590, 0.86
591, 0.23
592, 0.34
593, 0.29
594, 0.51
595, 0.18
596, 0.44
597, 0.29
598, 0.32
599, 0.64
600, 0.42
601, 0.31
602, 0.30
603, 0.30
604, 0.49
605, 0.34
606, 0.50
607, 0.21
608, 0.41
609, 0.43
610, 0.46
611, 0.44
612, 0.29
613, 0.31
614, 0.43
615, 0.49
616, 0.46
617, 0.40
618, 0.72
619, 0.14
620, 0.31
621, 0.22
622, 0.67
623, 0.55
624, 0.18
625, 0.40
626, 0.11
627, 0.38
628, 0.23
629, 0.41
630, 0.31
631, 0.17
632, 0.52
633, 0.48
634, 0.58
635, 0.49
636, 0.63
637, 0.54
638, 0.13
639, 0.39
640, 0.07
641, 0.20
642, 0.27
643, 0.33
644, 0.32
645, 0.59
646, 0.41
647, 0.20
648, 0.13
649, 0.45
650, 0.38
651, 0.20
652, 0.22
653, 0.27
654, 0.62
655, 0.40
656, 0.45
657, 0.52
658, 0.03
659, 0.58
660, 0.54
661, 0.31
662, 0.18
663, 0.12
664, 0.38
665, 0.24
666, 0.29
667, 0.23
668, 0.34
669, 0.32
670, 0.24
671, 0.39
672, 0.41
673, 0.44
674, 0.20
675, 0.21
676, 0.39
677, 0.24
678, 0.20
679, 0.60
680, 0.33
681, 0.44
682, 0.25
683, 0.17
684, 0.14
685, 0.46
686, 0.11
687, 0.19
688, 0.28
689, 0.19
690, 0.33
691, 0.66
692, 0.25
693, 0.24
694, 0.31
695, 0.39
696, 0.18
697, 0.20
698, 0.78
699, 0.16
700, 0.27
701, 0.33
702, 0.72
703, 0.62
704, 0.36
705, 0.55
706, 0.40
707, 0.16
708, 0.50
709, 0.40
710, 0.54
711, 0.29
712, 0.25
713, 0.24
714, 0.25
715, 0.35
716, 0.60
717, 0.37
718, 0.62
719, 0.53
720, 0.55
721, 0.24
722, 0.30
723, 0.39
724, 0.24
725, 0.27
726, 0.39
727, 0.24
728, 0.33
729, 0.35
730, 0.19
731, 0.71
732, 0.47
733, 0.27
734, 0.31
735, 0.31
736, 0.29
737, 0.25
738, 0.42
739, 0.58
740, 0.37
741, 0.25
742, 0.39
743, 0.35
744, 0.28
745, 0.41
746, 0.37
747, 0.26
748, 0.33
749, 0.29
750, 0.20
751, 0.47
752, 0.27
753, 0.33
754, 0.39
755, 0.32
756, 0.36
757, 0.95
758, 0.44
759, 0.15
760, 0.78
761, 0.30
762, 0.32
763, 0.57
764, 0.23
765, 0.28
766, 0.83
767, 0.18
768, 0.36
769, 0.22
770, 0.38
771, 0.39
772, 0.27
773, 0.22
774, 0.36
775, 0.23
776, 0.34
777, 0.33
778, 0.35
779, 0.21
780, 0.78
781, 0.54
782, 0.44
783, 0.34
784, 0.33
785, 0.32
786, 0.18
787, 0.20
788, 0.22
789, 0.23
790, 0.21
791, 0.23
792, 0.20
793, 0.59
794, 0.29
795, 0.28
796, 0.08
797, 0.49
798, 0.25
799, 0.27
800, 0.61
801, 0.20
802, 0.48
803, 0.29
804, 0.63
805, 0.30
806, 0.26
807, 0.23
808, 0.28
809, 0.35
810, 0.40
811, 0.65
812, 0.12
813, 0.41
814, 0.29
815, 0.31
816, 0.24
817, 0.17
818, 0.43
819, 0.12
820, 0.73
821, 0.19
822, 0.11
823, 0.19
824, 0.32
825, 0.17
826, 0.18
827, 0.39
828, 0.20
829, 0.17
830, 0.14
831, 0.22
832, 0.61
833, 0.33
834, 0.42
835, 0.54
836, 0.30
837, 0.15
838, 0.22
839, 0.21
840, 0.09
841, 0.38
842, 0.17
843, 0.20
844, 0.56
845, 0.46
846, 0.33
847, 0.50
848, 0.17
849, 0.17
850, 0.46
851, 0.23
852, 0.51
853, 0.74
854, 0.20
855, 0.31
856, 0.29
857, 0.26
858, 0.25
859, 0.17
860, 0.29
861, 0.59
862, 0.25
863, 0.25
864, 0.23
865, 0.26
866, 0.33
867, 0.17
868, 0.23
869, 0.18
870, 0.23
871, 0.20
872, 0.67
873, 0.55
874, 0.21
875, 0.61
876, 0.22
877, 0.32
878, 0.29
879, 0.14
880, 0.43
881, 0.50
882, 0.25
883, 0.22
884, 0.45
885, 0.74
886, 0.31
887, 0.17
888, 0.59
889, 0.46
890, 0.79
891, 0.19
892, 0.11
893, 0.22
894, 0.23
895, 0.87
896, 0.48
897, 0.28
898, 0.40
899, 0.59
900, 0.35
901, 0.19
902, 0.25
903, 0.61
904, 0.65
905, 0.21
906, 0.71
907, 0.72
908, 0.29
909, 0.28
910, 0.20
911, 0.17
912, 0.30
913, 0.42
914, 0.67
915, 0.16
916, 0.35
917, 0.18
918, 0.24
919, 0.19
920, 0.35
921, 0.25
922, 0.46
923, 0.22
924, 0.30
925, 0.16
926, 0.19
927, 0.41
928, 0.23
929, 0.29
930, 0.45
931, 0.22
932, 0.20
933, 0.29
934, 0.37
935, 0.35
936, 0.28
937, 0.25
938, 0.42
939, 0.27
940, 0.57
941, 0.27
942, 0.40
943, 0.18
944, 0.16
945, 0.26
946, 0.61
947, 0.65
948, 0.38
949, 0.17
950, 0.73
951, 0.35
952, 0.55
953, 0.40
954, 0.19
955, 0.75
956, 0.14
957, 0.62
958, 0.42
959, 0.27
960, 0.55
961, 0.31
962, 0.17
963, 0.19
964, 0.54
965, 0.24
966, 0.23
967, 0.39
968, 0.15
969, 0.22
970, 0.36
971, 0.23
972, 0.27
973, 0.28
974, 0.46
975, 0.25
976, 0.24
977, 0.31
978, 0.32
979, 0.55
980, 0.24
981, 0.12
982, 0.25
983, 0.65
984, 0.33
985, 0.18
986, 0.48
987, 0.30
988, 0.37
989, 0.33
990, 0.78
991, 0.16
992, 0.21
993, 0.46
994, 0.42
995, 0.27
996, 0.23
997, 0.28
998, 0.65
999, 0.15
1000, 0.28
1001, 0.19
1002, 0.52
1003, 0.70
1004, 0.19
1005, 0.53
1006, 0.25
1007, 0.24
1008, 0.45
1009, 0.25
1010, 0.35
1011, 0.27
1012, 0.19
1013, 0.17
1014, 0.30
1015, 0.55
1016, 0.18
1017, 0.26
1018, 0.36
1019, 0.73
1020, 0.30
1021, 0.46
1022, 0.43
1023, 0.25
1024, 0.57
1025, 0.24
1026, 0.74
1027, 0.86
1028, 0.19
1029, 0.19
1030, 0.72
1031, 0.65
1032, 0.56
1033, 0.25
1034, 0.18
1035, 0.23
1036, 0.19
1037, 0.35
1038, 0.23
1039, 0.18
1040, 0.53
1041, 0.42
1042, 0.48
1043, 0.25
1044, 0.58
1045, 0.29
1046, 0.20
1047, 0.29
1048, 0.29
1049, 0.33
1050, 0.15
1051, 0.04
1052, 0.15
1053, 0.18
1054, 0.34
1055, 0.16
1056, 0.56
1057, 0.25
1058, 0.49
1059, 0.20
1060, 0.74
1061, 0.22
1062, 0.65
1063, 0.22
1064, 0.16
1065, 0.20
1066, 0.38
1067, 0.24
1068, 0.45
1069, 0.76
1070, 0.30
1071, 0.38
1072, 0.17
1073, 0.64
1074, 0.53
1075, 0.30
1076, 0.25
1077, 0.44
1078, 0.53
1079, 0.59
1080, 0.22
1081, 0.64
1082, 0.42
1083, 0.49
1084, 0.51
1085, 0.32
1086, 0.37
1087, 0.17
1088, 0.42
1089, 0.69
1090, 0.18
1091, 0.41
1092, 0.57
1093, 0.52
1094, 0.22
1095, 0.47
1096, 0.31
1097, 0.15
1098, 0.33
1099, 0.20
1100, 0.24
1101, 0.23
1102, 0.25
1103, 0.34
1104, 0.59
1105, 0.34
1106, 0.17
1107, 0.37
1108, 0.43
1109, 0.39
1110, 0.40
1111, 0.76
1112, 0.19
1113, 0.39
1114, 0.23
1115, 0.42
1116, 0.24
1117, 0.12
1118, 0.35
1119, 0.33
1120, 0.35
1121, 0.40
1122, 0.20
1123, 0.39
1124, 0.19
1125, 0.60
1126, 0.32
1127, 0.14
1128, 0.56
1129, 0.61
1130, 0.28
1131, 0.41
1132, 0.22
1133, 0.11
1134, 0.13
1135, 0.24
1136, 0.28
1137, 0.24
1138, 0.36
1139, 0.17
1140, 0.19
1141, 0.20
1142, 0.67
1143, 0.31
1144, 0.39
1145, 0.74
1146, 0.21
1147, 0.18
1148, 0.53
1149, 0.17
1150, 0.57
1151, 0.22
1152, 0.28
1153, 0.45
1154, 0.34
1155, 0.14
1156, 0.62
1157, 0.21
1158, 0.32
1159, 0.44
1160, 0.40
1161, 0.33
1162, 0.24
1163, 0.25
1164, 0.28
1165, 0.19
1166, 0.65
1167, 0.16
1168, 0.28
1169, 0.39
1170, 0.28
1171, 0.27
1172, 0.23
1173, 0.19
1174, 0.38
1175, 0.25
1176, 0.28
1177, 0.42
1178, 0.52
1179, 0.17
1180, 0.21
1181, 0.43
1182, 0.11
1183, 0.25
1184, 0.21
1185, 0.43
1186, 0.71
1187, 0.27
1188, 0.17
1189, 0.45
1190, 0.27
1191, 0.27
1192, 0.19
1193, 0.31
1194, 0.10
1195, 0.46
1196, 0.28
1197, 0.65
1198, 0.21
1199, 0.21
1200, 0.36
1201, 0.52
1202, 0.35
1203, 0.20
1204, 0.15
1205, 0.21
1206, 0.37
1207, 0.27
1208, 0.19
1209, 0.19
1210, 0.30
1211, 0.19
1212, 0.33
1213, 0.27
1214, 0.27
1215, 0.33
1216, 0.27
1217, 0.29
1218, 0.35
1219, 0.26
1220, 0.36
1221, 0.14
1222, 0.33
1223, 0.26
1224, 0.32
1225, 0.47
1226, 0.34
1227, 0.24
1228, 0.27
1229, 0.64
1230, 0.63
1231, 0.32
1232, 0.31
1233, 0.40
1234, 0.18
1235, 0.21
1236, 0.33
1237, 0.73
1238, 0.28
1239, 0.27
1240, 0.50
1241, 0.23
1242, 0.27
1243, 0.26
1244, 0.35
1245, 0.42
1246, 0.22
1247, 0.27
1248, 0.21
1249, 0.31
1250, 0.17
1251, 0.23
1252, 0.56
1253, 0.42
1254, 0.25
1255, 0.30
1256, 0.21
1257, 0.54
1258, 0.16
1259, 0.29
1260, 0.00
1261, 0.31
1262, 0.28
1263, 0.66
1264, 0.16
1265, 0.16
1266, 0.29
1267, 0.30
1268, 0.18
1269, 0.45
1270, 0.57
1271, 0.59
1272, 0.45
1273, 0.44
1274, 0.46
1275, 0.33
1276, 0.25
1277, 0.49
1278, 0.35
1279, 0.46
1280, 0.31
1281, 0.27
1282, 0.18
1283, 0.50
1284, 0.59
1285, 0.19
1286, 0.31
1287, 0.55
1288, 0.49
1289, 0.01
1290, 0.55
1291, 0.37
1292, 0.22
1293, 0.17
1294, 0.54
1295, 0.54
1296, 0.63
1297, 0.16
1298, 0.26
1299, 0.15
1300, 0.50
1301, 0.51
1302, 0.51
1303, 0.25
1304, 0.20
1305, 0.28
1306, 0.34
1307, 0.22
1308, 0.23
1309, 0.22
1310, 0.23
1311, 0.32
1312, 0.24
1313, 0.30
1314, 0.30
1315, 0.42
1316, 0.43
1317, 0.15
1318, 0.50
1319, 0.22
1320, 0.33
1321, 0.21
1322, 0.12
1323, 0.56
1324, 0.38
1325, 0.37
1326, 0.32
1327, 0.47
1328, 0.36
1329, 0.25
1330, 0.65
1331, 0.62
1332, 0.59
1333, 0.22
1334, 0.16
1335, 0.28
1336, 0.15
1337, 0.41
1338, 0.29
1339, 0.19
1340, 0.16
1341, 0.25
1342, 0.45
1343, 0.27
1344, 0.21
1345, 0.58
1346, 0.48
1347, 0.53
1348, 0.48
1349, 0.01
1350, 0.20
1351, 0.62
1352, 0.54
1353, 0.27
1354, 0.77
1355, 0.45
1356, 0.37
1357, 0.19
1358, 0.23
1359, 0.33
1360, 0.20
1361, 0.27
1362, 0.27
1363, 0.21
1364, 0.15
1365, 0.16
1366, 0.24
1367, 0.14
1368, 0.27
1369, 0.40
1370, 0.42
1371, 0.87
1372, 0.31
1373, 0.47
1374, 0.32
1375, 0.21
1376, 0.51
1377, 0.27
1378, 0.33
1379, 0.25
1380, 0.38
1381, 0.16
1382, 0.66
1383, 0.17
1384, 0.20
1385, 0.37
1386, 0.23
1387, 0.18
1388, 0.32
1389, 0.19
1390, 0.20
1391, 0.34
1392, 0.29
1393, 0.51
1394, 0.24
1395, 0.36
1396, 0.54
1397, 0.40
1398, 0.19
1399, 0.30
1400, 0.31
1401, 0.14
1402, 0.54
1403, 0.37
1404, 0.37
1405, 0.40
1406, 0.52
1407, 0.39
1408, 0.19
1409, 0.21
1410, 0.25
1411, 0.20
1412, 0.17
1413, 0.28
1414, 0.18
1415, 0.21
1416, 0.23
1417, 0.29
1418, 0.55
1419, 0.77
1420, 0.37
1421, 0.30
1422, 0.63
1423, 0.15
1424, 0.23
1425, 0.34
1426, 0.43
1427, 0.69
1428, 0.20
1429, 0.43
1430, 0.44
1431, 0.36
1432, 0.31
1433, 0.26
1434, 0.41
1435, 0.69
1436, 0.65
1437, 0.42
1438, 0.39
1439, 0.40
1440, 0.23
1441, 0.32
1442, 0.47
1443, 0.23
1444, 0.41
1445, 0.21
1446, 0.29
1447, 0.26
1448, 0.37
1449, 0.41
1450, 0.21
1451, 0.53
1452, 0.38
1453, 0.30
1454, 0.40
1455, 0.22
1456, 0.47
1457, 0.63
1458, 0.34
1459, 0.25
1460, 0.21
1461, 0.30
1462, 0.54
1463, 0.23
1464, 0.20
1465, 0.31
1466, 0.21
1467, 0.14
1468, 0.17
1469, 0.10
1470, 0.39
1471, 0.26
1472, 0.20
1473, 0.20
1474, 0.33
1475, 0.26
1476, 0.42
1477, 0.16
1478, 0.08
1479, 0.17
1480, 0.48
1481, 0.26
1482, 0.20
1483, 0.66
1484, 0.38
1485, 0.33
1486, 0.23
1487, 0.49
1488, 0.16
1489, 0.44
1490, 0.35
1491, 0.49
1492, 0.29
1493, 0.33
1494, 0.51
1495, 0.24
1496, 0.19
1497, 0.22
1498, 0.24
1499, 0.22
1500, 0.91
1501, 0.67
1502, 0.20
1503, 0.65
1504, 0.36
1505, 0.30
1506, 0.23
1507, 0.22
1508, 0.42
1509, 0.61
1510, 0.46
1511, 0.43
1512, 0.40
1513, 0.52
1514, 0.24
1515, 0.22
1516, 0.27
1517, 0.22
1518, 0.30
1519, 0.42
1520, 0.41
1521, 0.16
1522, 0.40
1523, 0.42
1524, 0.19
1525, 0.31
1526, 0.35
1527, 0.25
1528, 0.12
1529, 0.58
1530, 0.35
1531, 0.56
1532, 0.36
1533, 0.25
1534, 0.38
1535, 0.46
1536, 0.69
1537, 0.31
1538, 0.33
1539, 0.20
1540, 0.20
1541, 0.23
1542, 0.14
1543, 0.20
1544, 0.52
1545, 0.09
1546, 0.31
1547, 0.24
1548, 0.41
1549, 0.21
1550, 0.16
1551, 0.32
1552, 0.28
1553, 0.30
1554, 0.25
1555, 0.22
1556, 0.34
1557, 0.20
1558, 0.19
1559, 0.40
1560, 0.28
1561, 0.16
1562, 0.26
1563, 0.26
1564, 0.17
1565, 0.25
1566, 0.31
1567, 0.28
1568, 0.38
1569, 0.65
1570, 0.29
1571, 0.08
1572, 0.17
1573, 0.19
1574, 0.71
1575, 0.24
1576, 0.25
1577, 0.25
1578, 0.36
1579, 0.14
1580, 0.21
1581, 0.47
1582, 0.17
1583, 0.29
1584, 0.26
1585, 0.65
1586, 0.17
1587, 0.20
1588, 0.48
1589, 0.85
1590, 0.55
1591, 0.16
1592, 0.24
1593, 0.23
1594, 0.08
1595, 0.32
1596, 0.57
1597, 0.23
1598, 0.29
1599, 0.40
1600, 0.26
1601, 0.59
1602, 0.29
1603, 0.27
1604, 0.25
1605, 0.20
1606, 0.52
1607, 0.51
1608, 0.15
1609, 0.17
1610, 0.43
1611, 0.42
1612, 0.40
1613, 0.34
1614, 0.55
1615, 0.39
1616, 0.82
1617, 0.27
1618, 0.23
1619, 0.20
1620, 0.29
1621, 0.81
1622, 0.38
1623, 0.42
1624, 0.38
1625, 0.40
1626, 0.24
1627, 0.47
1628, 0.19
1629, 0.34
1630, 0.10
1631, 0.28
1632, 0.29
1633, 0.59
1634, 0.37
1635, 0.54
1636, 0.27
1637, 0.62
1638, 0.22
1639, 0.26
1640, 0.30
1641, 0.95
1642, 0.19
1643, 0.23
1644, 0.47
1645, 0.71
1646, 0.61
1647, 0.75
1648, 0.47
1649, 0.58
1650, 0.31
1651, 0.24
1652, 0.19
1653, 0.78
1654, 0.72
1655, 0.46
1656, 0.31
1657, 0.69
1658, 0.17
1659, 0.37
1660, 0.14
1661, 0.17
1662, 0.38
1663, 0.19
1664, 0.40
1665, 0.23
1666, 0.22
1667, 0.52
1668, 0.63
1669, 0.75
1670, 0.32
1671, 0.25
1672, 0.34
1673, 0.47
1674, 0.31
1675, 0.34
1676, 0.20
1677, 0.58
1678, 0.65
1679, 0.26
1680, 0.30
1681, 0.20
1682, 0.63
1683, 0.32
1684, 0.16
1685, 0.84
1686, 0.48
1687, 0.43
1688, 0.38
1689, 0.15
1690, 0.38
1691, 0.36
1692, 0.69
1693, 0.59
1694, 0.26
1695, 0.28
1696, 0.49
1697, 0.34
1698, 0.16
1699, 0.21
1700, 0.27
1701, 0.46
1702, 0.32
1703, 0.26
1704, 0.29
1705, 0.54
1706, 0.65
1707, 0.34
1708, 0.39
1709, 0.29
1710, 0.44
1711, 0.65
1712, 0.19
1713, 0.22
1714, 0.28
1715, 0.51
1716, 0.70
1717, 0.24
1718, 0.39
1719, 0.65
1720, 0.28
1721, 0.22
1722, 0.47
1723, 0.29
1724, 0.52
1725, 0.53
1726, 0.25
1727, 0.32
1728, 0.19
1729, 0.76
1730, 0.36
1731, 0.22
1732, 0.35
1733, 0.25
1734, 0.48
1735, 0.25
1736, 0.46
1737, 0.19
1738, 0.41
1739, 0.53
1740, 0.46
1741, 0.25
1742, 0.28
1743, 0.20
1744, 0.26
1745, 0.37
1746, 0.22
1747, 0.23
1748, 0.23
1749, 0.88
1750, 0.17
1751, 0.30
1752, 0.44
1753, 0.30
1754, 0.32
1755, 0.29
1756, 0.44
1757, 0.11
1758, 0.33
1759, 0.20
1760, 0.14
1761, 0.19
1762, 0.17
1763, 0.29
1764, 0.33
1765, 0.33
1766, 0.72
1767, 0.22
1768, 0.21
1769, 0.22
1770, 0.24
1771, 0.67
1772, 0.37
1773, 0.11
1774, 0.32
1775, 0.40
1776, 0.43
1777, 0.29
1778, 0.32
1779, 0.17
1780, 0.64
1781, 0.29
1782, 0.21
1783, 0.32
1784, 0.34
1785, 0.19
1786, 0.23
1787, 0.11
1788, 0.31
1789, 0.39
1790, 0.18
1791, 0.44
1792, 0.21
1793, 0.26
1794, 0.18
1795, 0.19
1796, 0.31
1797, 0.62
1798, 0.24
1799, 0.29
1800, 0.42
1801, 0.30
1802, 0.44
1803, 0.80
1804, 0.28
1805, 0.38
1806, 0.23
1807, 0.17
1808, 0.39
1809, 0.60
1810, 0.38
1811, 0.19
1812, 0.43
1813, 0.19
1814, 0.55
1815, 0.26
1816, 0.14
1817, 0.21
1818, 0.38
1819, 0.19
1820, 0.47
1821, 0.57
1822, 0.48
1823, 0.17
1824, 0.85
1825, 0.21
1826, 0.15
1827, 0.61
1828, 0.16
1829, 0.22
1830, 0.39
1831, 0.25
1832, 0.21
1833, 0.23
1834, 0.26
1835, 0.14
1836, 0.23
1837, 0.46
1838, 0.57
1839, 0.65
1840, 0.28
1841, 0.63
1842, 0.21
1843, 0.39
1844, 0.25
1845, 0.40
1846, 0.78
1847, 0.16
1848, 0.36
1849, 0.32
1850, 0.49
1851, 0.32
1852, 0.46
1853, 0.34
1854, 0.26
1855, 0.79
1856, 0.31
1857, 0.28
1858, 0.45
1859, 0.48
1860, 0.24
1861, 0.21
1862, 0.37
1863, 0.68
1864, 0.12
1865, 0.17
1866, 0.31
1867, 0.18
1868, 0.35
1869, 0.73
1870, 0.15
1871, 0.38
1872, 0.13
